raw,agestrat
25,8.0
27,8.0
37,8.0
39,8.0
62,8.0
67,8.0
75,8.0
83,8.0
86,8.0
119,8.0
122,8.0
132,8.0
142,8.0
149,8.0
156,8.0
160,8.0
