raw,5.0,5.6,6.0,6.6,7.0,7.6,8.0
1,71,65,59,55,51,48,45
2,71,65,59,55,51,48,45
3,71,65,59,55,51,48,45
4,71,65,59,55,51,48,45
5,71,65,59,55,51,48,45
6,71,65,59,55,51,48,45
7,71,65,59,55,51,48,45
8,71,65,59,55,51,48,45
9,71,65,59,55,51,48,45
10,71,65,59,55,51,48,45
11,71,65,59,55,51,48,45
12,71,65,59,55,51,48,45
13,71,65,59,55,51,48,45
14,71,65,59,55,51,48,45
15,71,65,59,55,51,48,45
16,71,65,59,55,51,48,45
17,71,65,59,55,51,48,45
18,71,65,59,55,51,48,45
19,71,65,59,55,51,48,45
20,71,65,59,55,51,48,45
21,71,65,59,55,51,48,45
22,71,65,59,55,51,48,45
23,71,65,59,55,51,48,45
24,71,65,59,55,51,48,45
25,71,65,59,55,51,48,45
26,71,65,59,55,51,48,45
27,71,65,59,55,51,48,45
28,71,65,59,55,51,48,45
29,71,65,59,55,51,48,45
30,71,65,59,55,51,48,45
31,71,65,59,55,51,48,45
32,71,65,59,55,51,48,45
33,71,65,59,55,51,48,45
34,71,65,59,55,51,48,45
35,71,65,59,55,51,48,45
36,71,65,59,55,51,48,45
37,71,65,59,55,51,48,45
38,71,65,59,55,51,48,45
39,71,65,59,55,51,48,45
40,71,65,59,55,51,48,45
41,71,65,59,55,51,48,45
42,71,65,59,55,51,48,45
43,71,65,59,55,51,48,45
44,71,65,59,55,51,48,45
45,71,65,59,55,51,48,45
46,71,65,59,55,51,48,45
47,71,65,59,55,51,48,45
48,71,65,59,55,51,48,45
49,71,65,59,55,51,48,45
50,71,65,59,55,51,48,45
51,71,65,59,55,51,48,45
52,71,65,59,55,51,48,45
53,71,65,59,55,51,48,45
54,71,65,59,55,51,48,45
55,71,65,59,55,51,48,45
56,71,65,59,55,51,48,45
57,71,65,59,55,51,48,45
58,71,65,59,55,51,48,45
59,71,65,59,55,51,48,45
60,71,65,59,55,51,48,45
61,71,65,59,55,51,48,45
62,71,65,59,55,51,48,45
63,71,65,59,55,51,48,45
64,71,65,59,55,51,48,45
65,71,65,59,55,51,48,45
66,71,65,59,55,51,48,45
67,71,65,59,55,51,48,45
68,71,65,59,55,51,48,45
69,71,65,59,55,51,48,45
70,74,65,59,55,51,48,45
71,74,65,59,55,51,48,45
72,74,65,59,55,51,48,45
73,74,65,59,55,51,48,45
74,74,71,59,55,51,48,45
75,74,74,59,55,51,48,45
76,74,76,63,55,51,48,45
77,90,78,67,55,51,48,45
78,91,80,69,55,51,48,45
79,92,81,71,61,51,48,45
80,93,83,73,64,51,48,45
81,95,84,74,66,57,48,45
82,96,85,76,68,60,51,45
83,97,86,77,69,62,54,45
84,97,87,78,70,63,57,50
85,98,88,79,72,65,59,53
86,99,89,80,73,66,60,54
87,100,90,81,74,67,61,56
88,101,91,82,75,68,63,57
89,102,92,83,76,69,64,59
90,102,92,84,77,70,65,60
91,103,93,85,77,71,66,61
92,104,94,86,78,72,67,62
93,105,95,86,79,73,67,63
94,105,95,87,80,74,68,63
95,106,96,88,81,74,69,64
96,107,97,88,81,75,70,65
97,107,98,89,82,76,71,66
98,108,98,90,83,77,71,67
99,109,99,91,83,77,72,67
100,109,99,91,84,78,73,68
101,110,100,92,85,79,73,69
102,111,101,92,85,79,74,69
103,111,101,93,86,80,75,70
104,112,102,94,87,80,75,71
105,112,103,94,87,81,76,71
106,113,103,95,88,82,76,72
107,114,104,95,88,82,77,72
108,114,104,96,89,83,77,73
109,115,105,97,89,83,78,73
110,115,105,97,90,84,79,74
111,116,106,98,91,84,79,74
112,116,106,98,91,85,80,75
113,117,107,99,92,85,80,75
114,117,107,99,92,86,81,76
115,118,108,100,93,86,81,76
116,118,108,100,93,87,82,77
117,119,109,101,94,87,82,77
118,119,110,101,94,88,83,78
119,120,110,102,95,88,83,78
120,120,110,102,95,89,84,79
121,121,111,103,96,89,84,79
122,121,111,103,96,90,85,80
123,122,112,104,96,90,85,80
124,122,112,104,97,91,85,81
125,123,113,105,97,91,86,81
126,123,113,105,98,92,86,82
127,124,114,105,98,92,87,82
128,124,114,106,99,93,87,82
129,125,115,106,99,93,88,83
130,125,115,107,100,93,88,83
131,126,116,107,100,94,88,84
132,126,116,108,100,94,89,84
133,126,116,108,101,95,89,85
134,127,117,109,101,95,90,85
135,127,117,109,102,96,90,85
136,128,118,109,102,96,91,86
137,128,118,110,103,96,91,86
138,129,119,110,103,97,91,87
139,129,119,111,103,97,92,87
140,130,119,111,104,98,92,87
141,130,120,111,104,98,93,88
142,130,120,112,105,98,93,88
143,130,121,112,105,99,93,88
144,130,121,113,105,99,94,89
145,130,122,113,106,100,94,89
146,130,122,113,106,100,94,90
147,130,122,114,107,100,95,90
148,130,123,114,107,101,95,90
149,130,123,115,107,101,96,91
150,130,124,115,108,101,96,91
151,130,124,115,108,102,96,91
152,130,124,116,109,102,97,92
153,130,125,116,109,103,97,92
154,130,125,117,109,103,97,93
155,130,126,117,110,103,98,93
156,130,126,117,110,104,98,93
157,130,126,118,110,104,99,94
158,130,127,118,111,104,99,94
159,130,127,118,111,105,99,94
160,130,127,119,112,105,100,95
161,130,128,119,112,106,100,95
162,130,128,120,112,106,100,95
163,130,129,120,113,106,101,96
