raw,agestrat
16,8.6-9.3
17,8.6-9.3
18,8.6-9.3
19,8.6-9.3
20,8.6-9.3
21,8.0-8.5
21,8.6-9.3
22,8.0-8.5
23,8.0-8.5
24,8.0-8.5
25,8.0-8.5
26,7.6-7.11
26,8.0-8.5
