ID,group,raw
201001,2,90
201008,4,103
201010,6,115
201017,8,135
201020,10,121
201021,8,117
201022,12,135
201023,14,135
201024,14,116
201027,20,131
201028,24,125
201032,26,147
202001,26,160
202002,26,144
202003,26,144
202004,26,140
203001,2,118
203002,4,97
203003,6,135
203004,6,117
203006,10,121
203007,10,135
203008,12,115
203009,12,130
203010,13,138
203011,12,127
203012,12,149
203013,12,149
203015,15,133
203016,16,138
203017,20,129
203018,24,140
203028,13,108
204001,6,113
204004,8,124
204005,14,129
204006,6,110
204007,14,129
204010,20,135
204011,14,121
204012,12,142
204013,12,130
204014,14,138
204017,18,125
205001,6,115
205004,2,92
205008,6,102
205009,4,101
205010,16,133
205012,10,135
205013,2,90
205014,4,101
205016,16,131
205017,8,149
205019,10,127
205021,14,129
205028,4,130
205029,2,112
205030,23,152
205031,18,140
205032,23,144
205035,20,147
205036,5,99
205037,22,147
205039,16,129
205040,14,118
206001,2,103
206002,6,121
206004,14,127
206005,3,137
206007,17,131
206008,14,125
206009,13,121
206010,7,119
206011,6,130
207001,2,103
207002,2,103
207004,4,101
207006,4,137
207007,4,107
207009,8,119
207010,8,115
207011,10,117
207012,12,124
207013,12,119
207014,16,140
207015,15,135
207016,15,144
207017,15,118
207018,15,144
207019,15,147
207020,15,140
207021,17,133
207022,1,112
207023,1,109
207024,1,112
207025,1,92
207026,3,115
207027,1,112
207028,3,83
207029,1,103
207030,1,86
207031,3,112
207032,3,112
208001,2,115
208011,4,137
208013,6,113
208015,20,129
208017,18,147
208019,8,117
208023,10,112
208024,12,142
209007,24,152
209015,20,118
209019,1,78
210001,4,130
210007,12,127
210008,6,124
210009,6,130
210010,18,140
210011,20,133
210012,24,138
210016,2,103
210018,4,107
210019,11,135
210025,9,135
210030,25,131
210031,21,121
210032,17,121
210034,23,135
210035,15,123
210036,13,129
210037,5,108
210039,1,92
210040,17,125
210041,21,144
210042,23,125
210043,5,110
210044,1,92
210046,9,112
210047,21,127
210048,23,118
211002,10,135
211006,20,127
211007,8,121
211008,2,112
211009,22,127
211010,12,127
211014,12,135
211016,8,127
211017,20,125
211018,22,114
211020,20,131
211021,26,131
211024,16,125
211027,17,131
211028,9,121
211029,19,121
211030,23,123
211032,23,152
211033,11,135
211034,9,112
211036,17,116
211038,23,133
211039,17,125
211041,19,131
211042,19,133
211043,3,92
211049,23,131
211050,23,123
211051,9,115
211052,17,104
211056,3,109
211057,5,112
211062,15,118
211063,17,129
211064,21,131
211065,25,135
211066,21,129
211067,15,118
211068,21,131
211069,21,147
211071,21,131
211072,3,83
211073,3,118
211075,13,127
212001,4,83
212003,10,127
212004,8,127
212006,14,119
212007,16,125
212008,18,140
212009,18,135
212010,18,133
212011,20,140
212012,20,135
212013,20,140
212014,20,152
212015,22,160
212016,22,144
212017,23,168
212018,23,135
212019,23,152
212020,24,144
212021,24,135
212022,24,118
212023,24,140
212024,24,152
212025,26,152
212026,26,168
212027,26,152
212028,26,160
212029,26,131
213002,24,133
213003,1,92
213005,7,115
213008,7,130
213009,1,83
213010,3,95
213013,5,107
213016,3,92
213017,15,125
213018,19,135
213019,3,97
214001,6,130
214002,4,109
214003,4,112
214004,6,112
214005,6,107
214006,6,127
214012,14,131
214013,16,131
214015,10,130
214016,4,109
214017,20,133
214018,24,129
214021,8,135
214024,14,119
214025,2,118
214027,6,130
214028,18,129
214029,14,125
214031,8,135
214032,8,130
214033,2,95
214034,20,140
214035,20,125
214039,6,121
214040,10,149
214041,8,107
214046,6,127
214051,17,144
214052,11,124
214053,13,129
214054,3,97
214055,3,103
214056,7,127
214057,1,78
214058,9,119
214059,3,123
214060,15,138
214062,1,90
214064,1,94
214065,3,90
214066,1,75
214067,9,127
214068,17,133
214069,9,124
214071,1,94
214072,11,135
214073,3,78
214074,11,119
214075,7,97
215002,2,95
216004,8,149
216005,24,135
217001,2,88
217003,4,99
217005,4,81
217006,4,94
217007,4,99
217008,6,113
217011,6,105
217012,6,93
217013,6,105
217015,8,119
217016,8,127
217017,8,127
217019,12,130
217020,12,121
217021,16,129
217022,18,135
218001,2,94
218003,8,105
218004,10,117
218005,10,127
218006,12,130
218007,16,140
218009,22,133
218010,22,127
218011,24,133
218012,24,144
218013,24,135
218014,26,127
219006,7,108
219007,14,121
219008,13,129
220003,2,94
220004,2,101
220007,4,95
220008,4,95
220010,4,97
220011,6,117
220015,6,121
220016,8,130
220017,8,121
220018,8,104
220019,8,119
220020,8,110
220021,8,115
221001,24,129
221002,20,131
221003,22,129
221004,22,129
221005,22,125
221006,26,129
221007,22,119
221008,22,116
221009,22,121
221010,26,138
221011,24,135
221012,20,138
221013,20,129
221014,20,125
221015,26,138
221016,20,121
221017,22,119
221018,22,119
221019,26,135
222023,6,117
222026,22,131
222028,10,124
222029,6,149
223002,9,113
223003,6,115
223005,10,117
223006,8,110
223007,10,135
223008,10,104
223009,12,108
223010,13,123
223011,14,131
223012,10,110
223013,12,135
223014,14,114
223015,14,135
223016,12,117
223017,18,123
223018,18,121
223019,20,129
223020,18,112
223021,18,125
223023,18,135
223024,20,129
223027,24,131
223028,15,121
223029,7,113
223030,24,127
223031,24,129
223032,26,123
223033,9,117
223034,19,123
223036,13,114
223037,7,110
223042,21,125
223047,19,138
223048,13,114
223049,11,135
223051,7,112
223052,25,133
223053,21,140
223054,17,118
223055,15,123
223056,11,121
223058,13,104
223061,25,123
223062,19,127
223063,15,118
223064,23,135
223065,21,110
223066,13,114
223067,9,110
223068,19,125
223069,13,114
223070,13,121
223071,7,107
223072,7,93
223073,11,112
223074,7,108
223075,17,121
225001,2,94
225002,2,83
225003,2,92
225004,2,90
225005,8,119
225006,10,127
225008,4,109
