ID,group,raw
201024,14,41
201027,20,24
202002,26,58
202003,26,53
202004,26,50
203010,13,40
203015,15,37
203016,16,50
203017,20,26
203018,24,31
203028,13,48
204005,14,40
204014,14,59
204017,18,36
205016,16,35
205020,16,34
205027,13,13
205031,18,52
205032,23,49
205037,22,56
205038,25,57
206004,14,58
206007,17,53
206008,14,21
206009,13,56
207014,16,43
207015,15,40
207016,15,36
207017,15,32
207018,15,41
207019,15,55
207020,15,53
207021,17,57
208015,20,46
209015,20,45
210010,18,47
210011,20,53
210012,24,55
210030,25,32
210031,21,31
210032,17,26
210034,23,22
210035,15,23
210036,13,24
210040,17,29
210041,21,43
210042,23,42
210047,21,32
210048,23,23
211006,20,48
211009,22,22
211017,20,45
211018,22,41
211020,20,21
211021,26,25
211024,16,11
211027,17,24
211029,19,41
211030,23,57
211032,23,24
211035,13,38
211036,17,37
211038,23,42
211039,17,27
211041,19,15
211042,19,25
211044,21,33
211049,23,36
211050,23,25
211052,17,11
211062,15,19
211063,17,32
211064,21,57
211065,25,43
211066,21,44
211067,15,23
211068,21,48
211069,21,43
211071,21,50
211075,13,18
212006,14,38
212007,16,29
212008,18,35
212009,18,28
212010,18,31
212011,20,42
212012,20,34
212013,20,33
212014,20,43
212015,22,48
212016,22,43
212017,23,48
212018,23,39
212019,23,37
212020,24,43
212021,24,38
212022,24,28
212023,24,29
212024,24,50
212025,26,29
212026,26,58
212027,26,43
212028,26,38
212029,26,32
213002,24,21
213017,15,49
213018,19,58
214012,14,22
214013,16,52
214017,20,56
214018,24,39
214024,14,41
214028,18,57
214029,14,59
214034,20,43
214035,20,39
214044,14,7
214060,15,58
214068,17,52
216005,24,46
217021,16,49
217022,18,36
218007,16,59
218009,22,49
218010,22,45
218011,24,48
218012,24,52
218013,24,53
218014,26,51
219007,14,25
219008,13,49
221001,24,43
221002,20,46
221003,22,19
221004,22,12
221006,26,12
221007,22,27
221008,22,14
221009,22,14
221011,24,43
221012,20,42
221013,20,37
221014,20,39
221015,26,13
221016,20,8
221017,22,10
221018,22,17
221019,26,43
222026,22,22
223010,13,38
223011,14,36
223015,14,26
223017,18,26
223018,18,25
223019,20,34
223020,18,28
223021,18,28
223024,20,43
223027,24,56
223028,15,40
223031,24,16
223032,26,56
223034,19,20
223036,13,19
223042,21,56
223047,19,18
223048,13,15
223052,25,19
223053,21,27
223054,17,32
223055,15,19
223058,13,26
223061,25,35
223062,19,53
223063,15,48
223064,23,20
223065,21,32
223066,13,14
223068,19,33
223069,13,24
223070,13,34
223075,17,34
225010,16,34
226020,18,33
226021,18,48
226022,18,35
226023,14,44
226024,14,37
226025,18,17
226048,14,35
