ID,group,raw
201024,14,16
201027,20,20
202002,26,20
202003,26,20
202004,26,20
203010,13,15
203015,15,20
203016,16,19
203017,20,20
203018,24,18
203028,13,17
204005,14,19
204014,14,18
204017,18,19
205016,16,20
205020,16,20
205027,13,11
205031,18,20
205032,23,20
205037,22,17
205038,25,18
206004,14,20
206007,17,20
206008,14,18
206009,13,18
207014,16,19
207015,15,20
207016,15,16
207017,15,15
207018,15,18
207019,15,17
207020,15,20
207021,17,17
208015,20,20
209015,20,17
210010,18,20
210011,20,19
210012,24,20
210030,25,16
210031,21,15
210032,17,17
210034,23,17
210035,15,15
210036,13,18
210040,17,17
210041,21,18
210042,23,16
210047,21,16
210048,23,20
211006,20,20
211009,22,20
211017,20,20
211018,22,20
211020,20,20
211021,26,20
211024,16,17
211027,17,20
211029,19,20
211030,23,20
211032,23,20
211035,13,17
211036,17,20
211038,23,20
211039,17,18
211041,19,16
211042,19,19
211044,21,20
211049,23,19
211050,23,18
211052,17,19
211062,15,17
211063,17,17
211064,21,20
211065,25,17
211066,21,18
211067,15,17
211068,21,18
211069,21,18
211071,21,19
211075,13,17
212006,14,20
212007,16,19
212008,18,20
212009,18,19
212010,18,19
212011,20,19
212012,20,20
212013,20,19
212014,20,20
212015,22,20
212016,22,19
212017,23,20
212018,23,20
212019,23,20
212020,24,16
212021,24,18
212022,24,18
212023,24,19
212024,24,19
212025,26,20
212026,26,20
212027,26,18
212028,26,18
212029,26,18
213002,24,18
213017,15,20
213018,19,19
214012,14,16
214013,16,20
214017,20,18
214018,24,14
214024,14,15
214028,18,16
214029,14,20
214034,20,19
214035,20,17
214044,14,16
214060,15,19
214068,17,17
216005,24,19
217021,16,20
217022,18,20
218007,16,16
218009,22,19
218010,22,20
218011,24,18
218012,24,19
218013,24,18
218014,26,17
219007,14,19
219008,13,20
221001,24,20
221002,20,20
221003,22,18
221004,22,18
221006,26,20
221007,22,18
221008,22,19
221009,22,18
221011,24,19
221012,20,19
221013,20,18
221014,20,20
221015,26,20
221016,20,18
221017,22,19
221018,22,20
221019,26,18
222026,22,19
223010,13,16
223011,14,19
223015,14,18
223017,18,15
223018,18,16
223019,20,19
223020,18,15
223021,18,16
223024,20,16
223027,24,16
223028,15,20
223031,24,16
223032,26,18
223034,19,18
223036,13,13
223042,21,19
223047,19,20
223048,13,18
223052,25,19
223053,21,17
223054,17,15
223055,15,19
223058,13,9
223061,25,16
223062,19,15
223063,15,17
223064,23,19
223065,21,19
223066,13,17
223068,19,15
223069,13,9
223070,13,8
223075,17,13
225010,16,20
226020,18,17
226021,18,17
226022,18,19
226023,14,15
226024,14,16
226025,18,14
226048,14,20
226049,14,20
226050,20,19
226051,20,20
227007,14,15
227016,21,17
227017,26,20
227020,16,19
227021,15,20
227026,18,19
228004,26,20
228006,26,18
228007,14,20
228009,25,20
228010,25,17
231038,16,9
231039,16,20
231043,20,16
231045,22,13
231046,22,13
231047,24,18
231050,26,15
232001,14,16
232010,26,20
232011,26,19
232013,24,18
232014,16,18
232017,13,19
232018,26,20
232022,14,18
232024,14,19
232032,26,20
232050,26,20
232051,15,18
232053,13,19
232058,25,20
232059,21,19
232060,25,19
232063,19,20
232064,17,18
232066,21,18
232067,19,17
232069,15,15
232071,25,19
232072,21,19
232073,21,19
232074,17,18
234043,14,19
234044,14,14
234047,16,14
234051,14,20
235009,18,14
235022,20,18
236019,14,18
236022,16,18
236023,18,19
236026,20,19
236027,20,19
236029,16,20
236031,26,19
236043,20,20
239001,26,20
239005,24,18
239007,20,20
239011,24,15
239012,24,17
239013,24,19
239016,16,17
239017,26,19
239020,22,17
240005,16,20
240013,18,17
240015,14,19
240016,26,20
241015,16,19
243004,18,20
243007,14,15
243009,26,20
243011,22,20
243012,20,16
243013,20,20
243017,26,16
243019,23,20
243023,13,20
243025,23,19
243027,21,18
243028,23,20
243031,23,20
243033,17,20
244034,13,19
244035,13,18
244036,13,12
244037,14,20
244038,14,17
244040,15,17
244041,16,15
244042,15,17
244043,15,18
244045,15,16
244046,16,16
246002,14,20
246003,18,17
246004,20,16
246005,22,19
246006,14,19
246010,21,16
246011,15,16
246015,19,17
246017,25,15
246018,17,19
246019,15,19
246020,17,18
248013,16,17
248014,16,19
248016,26,20
248017,24,16
248023,18,19
248024,25,20
248025,13,14
248030,20,16
248031,24,18
248033,21,20
248034,17,17
248035,21,14
248037,23,18
248039,21,16
248040,14,18
248042,13,5
248047,18,18
248048,24,11
248049,14,16
248050,20,14
248051,24,18
248053,14,12
249015,20,20
249017,20,14
249023,18,16
251002,18,20
252019,22,20
253003,16,20
253010,16,19
253011,16,20
253013,14,19
253014,24,19
253018,18,19
253019,18,18
253020,16,20
253022,18,18
253024,16,17
253025,22,20
253027,14,18
253030,16,15
253035,18,17
253037,14,19
253038,16,20
253042,22,18
253043,16,18
253045,24,18
253046,14,19
253048,18,19
253049,22,17
254023,21,20
254024,15,19
254025,19,20
255005,22,19
255006,14,19
255007,20,20
255013,13,17
256003,19,20
256005,15,17
256007,13,20
256008,17,20
256013,25,20
256015,19,20
256017,17,20
256020,23,20
256021,15,20
256022,17,20
256023,19,19
