ID,group,raw
261019,14,21
261020,22,22
261021,26,26
261022,14,18
261023,14,17
261026,16,25
261029,20,26
261030,13,19
261033,14,22
261035,22,17
261036,13,23
261039,13,17
261040,16,23
261041,22,22
261042,13,22
261043,26,19
261044,13,18
261045,13,18
261047,17,27
261048,15,27
261049,15,23
262011,16,23
262012,16,18
262013,14,18
262021,20,22
262022,16,16
262046,17,20
262070,15,20
263001,23,15
263002,25,18
263003,25,18
263004,23,16
263005,21,17
263006,23,21
263007,23,23
264002,26,27
264003,22,27
264007,18,21
264027,14,19
264037,16,27
264045,20,27
264048,15,19
265001,16,15
265002,14,22
265003,14,15
265004,18,19
265005,14,19
265006,14,18
265007,16,19
265008,16,14
265009,14,17
265010,14,15
265011,20,19
265013,16,23
265017,19,15
265018,13,18
265020,13,16
265021,23,16
266006,19,21
266008,23,13
266009,15,16
266010,21,12
266011,19,14
266012,19,17
266014,23,19
267001,21,24
267002,21,24
267003,13,21
267004,15,18
267005,19,24
267006,19,17
267007,19,23
267008,13,21
267009,15,16
267010,21,20
267011,19,22
267012,23,25
267014,21,24
267016,19,22
267017,25,20
267018,17,19
267019,21,22
267020,15,20
267021,19,26
267022,22,27
267023,20,22
267024,14,17
268007,15,19
268008,23,19
269002,13,22
269003,19,20
269004,23,19
269005,17,19
269007,25,25
269008,13,19
269009,17,16
271002,15,26
271003,15,20
271004,15,22
271005,15,18
271006,17,22
271007,19,25
271008,18,22
271009,19,20
271010,26,15
271011,17,21
271015,17,28
302019,13,13
302022,13,24
302023,13,18
302024,13,16
302025,15,21
302026,15,19
302028,19,28
302029,21,17
302031,21,29
302033,23,21
305002,23,24
305006,13,16
305007,21,17
305008,19,26
305009,13,21
305010,13,20
305016,23,17
305017,13,28
305021,23,17
305024,21,14
305028,15,17
305029,15,27
307005,13,27
307006,13,19
307007,15,21
307009,15,19
307010,15,23
307011,15,18
307012,17,25
307013,17,21
307014,17,17
307016,23,23
307017,15,25
309003,21,20
309005,13,29
309006,15,20
309007,17,12
309009,13,18
309010,13,18
309011,25,29
309012,23,28
309013,17,23
309018,23,29
309019,17,23
309022,23,29
309023,23,29
309028,23,29
309030,19,29
309031,15,10
309032,13,29
309037,23,29
309038,21,29
309040,21,29
309041,13,29
309042,13,19
309045,13,29
309046,17,29
309047,21,29
309048,19,23
309049,19,29
313005,25,25
313006,13,23
313009,17,23
313010,21,24
313012,21,22
313014,15,24
313015,17,24
313016,15,14
313026,20,24
314003,13,22
314005,17,11
314006,17,19
314013,14,14
314015,14,26
316006,17,19
316007,21,26
316010,19,26
316012,24,25
316013,16,26
316014,16,16
317001,21,21
317004,15,24
317010,15,21
317013,24,26
317014,16,20
318003,17,26
318004,15,26
318008,19,18
318016,16,19
319007,19,25
319008,23,26
321002,19,26
321003,19,28
321004,21,20
321006,19,21
321010,19,27
321011,15,27
321013,19,18
321014,23,18
325002,16,21
325013,14,22
325014,14,20
326001,14,10
326005,18,24
327002,17,28
327009,14,27
327030,16,19
327032,26,24
327036,14,16
327037,16,23
327040,24,29
327042,26,20
327043,20,29
327049,22,28
328010,14,19
329002,15,24
329003,15,24
329006,22,28
329008,20,23
329014,14,22
329017,16,23
329018,16,28
330001,16,15
330002,16,17
330007,20,16
330011,24,18
330013,20,11
330014,20,16
331011,14,18
331012,16,22
331013,18,18
331014,18,18
331015,20,17
331016,24,18
333009,24,19
336004,14,12
336005,16,26
336007,20,19
336008,20,19
336010,18,28
336011,22,21
336013,16,22
336016,14,18
336017,18,22
338001,18,22
338010,16,14
338015,26,19
339003,14,21
339004,20,17
342002,18,21
342003,22,22
342006,22,19
342012,14,18
342013,20,22
342019,16,5
342020,18,16
342023,20,21
342024,22,25
342027,20,22
342028,14,16
342030,26,18
342031,26,19
342033,26,20
342034,16,15
342037,26,17
342038,24,21
342045,16,24
342047,20,22
346003,18,27
346004,14,21
346011,26,19
346012,24,29
349002,25,16
353007,16,23
353008,16,19
353009,20,20
353012,20,26
353013,20,19
353017,22,17
353018,24,15
354015,17,25
354016,17,27
354017,17,28
354018,17,25
354019,19,27
354020,21,26
354021,21,28
354022,21,24
354023,21,24
354024,21,27
354025,23,26
354026,23,24
354027,25,22
354028,25,19
354029,25,22
354030,25,24
354031,25,26
354032,25,25
354033,25,21
354034,25,21
354035,25,16
360005,13,24
360023,14,19
361013,14,24
361019,18,22
361020,16,21
361021,22,23
361023,22,28
361025,20,29
361026,20,25
361028,24,18
362001,20,22
362005,14,22
362007,18,23
501001,14,17
501004,14,18
501006,18,17
501007,14,16
501008,18,18
501009,26,25
501013,16,27
501014,14,18
501018,18,15
501020,18,17
501021,18,20
501022,18,14
501023,18,17
501024,18,22
501028,20,24
501029,20,18
