ID,group,raw
201016,6,95
201017,8,102
201020,10,108
201021,8,94
201022,12,155
201023,14,145
201024,14,109
201027,20,135
201028,24,156
201032,26,203
202001,26,182
202002,26,129
202003,26,144
202004,26,157
203006,10,48
203007,10,119
203008,12,38
203009,12,73
203010,13,141
203011,12,67
203012,12,106
203013,12,122
203015,15,124
203016,16,58
203017,20,114
203018,24,145
203028,13,58
204004,8,151
204005,14,150
204007,14,154
204010,20,161
204011,14,113
204012,12,67
204013,12,98
204014,14,181
204017,18,106
205010,16,128
205012,10,137
205016,16,140
205017,8,152
205019,10,69
205021,14,153
205030,23,167
205031,18,166
205032,23,129
205035,20,157
205037,22,93
205039,16,116
205040,14,111
206004,14,164
206007,17,99
206008,14,98
206009,13,85
206010,7,99
207009,8,68
207010,8,89
207011,10,103
207012,12,118
207013,12,87
207014,16,134
207015,15,145
207016,15,108
207017,15,61
207018,15,111
207019,15,115
207020,15,115
207021,17,112
208013,6,129
208015,20,130
208017,18,186
208019,8,73
208023,10,20
208024,12,28
208026,24,168
209007,24,181
209015,20,81
210007,12,106
210008,6,137
210009,6,125
210010,18,169
210011,20,180
210012,24,178
210019,11,77
210025,9,161
210030,25,128
210031,21,167
210032,17,143
210034,23,163
210035,15,218
210036,13,128
210037,5,46
210040,17,160
210041,21,141
210042,23,130
210043,5,82
210046,9,86
210047,21,131
210048,23,112
211002,10,185
211006,20,185
211007,8,131
211009,22,136
211010,12,60
211014,12,75
211016,8,146
211017,20,130
211018,22,107
211020,20,146
211021,26,160
211024,16,149
211027,17,139
211028,9,139
211029,19,85
211030,23,166
211032,23,175
211033,11,160
211034,9,39
211036,17,94
211038,23,110
211039,17,93
211041,19,170
211042,19,149
211049,23,110
211050,23,112
211051,9,40
211052,17,64
211062,15,89
211063,17,131
211064,21,143
211065,25,140
211066,21,104
211067,15,91
211068,21,91
211069,21,168
211071,21,162
211075,13,74
212003,10,140
212004,8,35
212006,14,89
212007,16,76
212008,18,115
212009,18,107
212010,18,92
212011,20,129
212012,20,112
212013,20,124
212014,20,143
212015,22,155
212016,22,122
212017,23,154
212018,23,126
212019,23,120
212020,24,125
212021,24,99
212022,24,22
212023,24,95
212024,24,147
212025,26,145
212026,26,156
212027,26,137
212028,26,122
212029,26,110
213002,24,92
213005,7,94
213008,7,85
213017,15,125
213018,19,142
214012,14,82
214013,16,131
214015,10,142
214017,20,81
214018,24,89
214021,8,144
214024,14,159
214028,18,125
214029,14,91
214031,8,140
214032,8,161
214034,20,141
214035,20,82
214040,10,114
214041,8,75
214051,17,110
214052,11,93
214053,13,112
214056,7,76
214058,9,114
214060,15,125
214067,9,99
214068,17,125
214069,9,106
214072,11,120
214074,11,70
214075,7,41
216004,8,130
216005,24,121
217015,8,86
217016,8,94
217017,8,101
217019,12,79
217020,12,85
217021,16,105
217022,18,138
218003,8,109
218004,10,95
218005,10,185
218006,12,134
218007,16,111
218009,22,154
218010,22,157
218011,24,176
218012,24,142
218013,24,144
218014,26,105
219006,7,104
219007,14,73
219008,13,130
220016,8,83
220017,8,63
220018,8,83
220019,8,56
220020,8,50
220021,8,77
221001,24,102
221002,20,112
221003,22,127
221004,22,151
221005,22,112
221006,26,88
221007,22,101
221008,22,70
221009,22,82
221010,26,86
221011,24,123
221012,20,127
221013,20,99
221014,20,108
221015,26,134
221016,20,82
221017,22,95
221018,22,88
221019,26,141
222023,6,129
222026,22,156
222028,10,133
223002,9,32
223005,10,77
223006,8,86
223007,10,115
223008,10,12
223009,12,42
223010,13,77
223011,14,150
223012,10,44
223013,12,158
223014,14,144
223015,14,91
223016,12,76
223017,18,46
223018,18,62
223019,20,121
223020,18,34
223021,18,100
223023,18,136
223024,20,121
223027,24,147
223028,15,159
223029,7,102
223030,24,162
223031,24,114
223032,26,116
223033,9,123
223034,19,99
223036,13,60
223037,7,89
223042,21,143
223047,19,131
223048,13,115
223049,11,53
223051,7,97
223052,25,111
223053,21,128
223054,17,67
223055,15,112
223056,11,75
223058,13,48
223061,25,96
223062,19,116
223063,15,122
223064,23,163
223065,21,142
223066,13,82
223067,9,87
223068,19,52
223069,13,101
223070,13,65
223071,7,9
223072,7,12
223073,11,52
223074,7,85
223075,17,68
225005,8,139
225006,10,166
225009,10,76
225010,16,180
226013,8,89
226014,8,84
226015,8,106
226019,8,93
226020,18,69
226022,18,102
226023,14,101
226024,14,64
226025,18,86
226026,10,74
226027,10,87
226028,10,42
226029,10,130
226030,10,156
226032,8,163
226034,12,74
226036,12,99
226037,10,161
226038,12,83
226040,10,102
226041,8,163
226043,8,150
226044,10,156
226045,6,49
226046,10,75
226048,14,86
226049,14,123
226050,20,176
227005,11,145
227006,8,149
227007,14,117
227008,11,131
227011,12,109
227012,8,59
227016,21,139
227017,26,165
227021,15,135
227026,18,129
228004,26,156
228006,26,199
228007,14,87
228009,25,150
228010,25,140
231043,20,81
232001,14,84
232002,12,75
232008,12,129
232009,12,52
232010,26,143
232011,26,159
232012,20,167
232013,24,126
232014,16,88
232017,13,132
232018,26,93
232022,14,110
232023,8,87
232024,14,155
232027,8,83
232028,9,133
232029,10,114
232032,26,143
232050,26,141
232051,15,143
232052,11,131
232053,13,79
232058,25,154
232059,21,159
232060,25,161
232063,19,147
232064,17,115
232066,21,141
232069,15,97
232071,25,126
232072,21,194
232075,9,83
234017,8,152
234018,8,74
234019,8,70
234020,8,58
234021,8,106
234037,10,154
234038,10,73
234040,10,97
234041,12,74
234042,12,113
234043,14,95
234047,16,86
234048,8,161
234049,8,54
234050,12,120
234051,14,133
235001,6,69
235026,12,204
236001,4,55
236003,4,83
236004,4,112
236005,4,94
236006,6,88
236007,6,120
236008,8,116
236010,8,80
236013,10,126
236015,12,103
236016,12,173
236019,14,135
236024,20,110
236025,20,151
236026,20,156
236027,20,121
236029,16,133
236031,26,142
236041,10,161
236043,20,151
236044,6,98
236045,4,90
236047,4,23
236048,4,97
239001,26,149
239011,24,146
239017,26,133
239019,10,111
239020,22,117
239021,4,-12
239022,6,54
240004,12,91
240008,4,48
240009,6,105
240011,6,47
240013,18,132
240014,10,139
240015,14,134
240016,26,122
240025,3,8
240026,6,91
240027,6,102
240028,5,135
240029,6,115
240030,5,94
240031,6,108
240032,6,137
240034,6,79
240035,6,40
241001,12,151
241003,8,30
241008,8,80
241009,10,59
241014,10,94
241016,8,82
241017,10,147
241020,10,115
241022,10,111
241028,6,127
243005,10,59
243007,14,54
243011,22,149
243012,20,32
243013,20,125
243017,26,78
243019,23,182
243023,13,173
243027,21,148
243030,5,26
243031,23,125
243032,7,39
243033,17,55
244010,6,54
244024,12,60
244028,12,66
244034,13,49
244035,13,32
244036,13,22
244037,14,11
244038,14,31
244039,13,29
244040,15,34
244041,16,24
244043,15,25
246001,12,79
246002,14,147
246003,18,150
246004,20,126
246005,22,156
246006,14,127
246007,10,138
246008,6,137
246009,8,161
246010,21,91
246011,15,15
246012,3,1
