ID,age,group,raw
244040,12.575342465753424,12.459564550197392,3
244041,13.295890410958904,13.155833878479578,5
244042,13.616438356164384,13.894084903045155,14
244043,13.558904109589042,13.894084903045155,3
244045,13.468493150684932,13.155833878479578,7
244046,13.128415300546449,13.155833878479578,7
246002,12.627397260273973,12.459564550197392,32
246003,12.583561643835617,12.459564550197392,20
246004,14.791780821917808,14.851983844143502,24
246005,16.323287671232876,16.705296950110167,27
246006,12.12295081967213,12.459564550197392,25
246010,15.657534246575342,15.721975089257526,8
246011,13.262295081967213,13.155833878479578,27
246015,14.05464480874317,13.894084903045155,4
246017,18.275956284153004,17.937237475468418,16
246018,13.439890710382514,13.155833878479578,23
246019,12.521857923497269,12.459564550197392,14
246020,13.756164383561643,13.894084903045155,32
248013,13.087431693989071,13.155833878479578,26
248014,12.978082191780821,13.155833878479578,19
248016,18.397260273972602,17.937237475468418,33
248017,17.383561643835616,17.937237475468418,16
248023,14.591780821917808,14.851983844143502,22
248024,17.25409836065574,16.705296950110167,33
248025,12.564383561643835,12.459564550197392,19
248030,15.476712328767123,15.721975089257526,17
248031,17.008196721311474,16.705296950110167,22
248033,15.292349726775956,14.851983844143502,24
248034,13.26775956284153,13.155833878479578,23
248035,15.311475409836065,15.721975089257526,15
248037,17.31967213114754,17.937237475468418,14
248039,14.978082191780821,14.851983844143502,14
248040,11.379781420765028,11.581157792987629,20
248042,12.188524590163935,12.459564550197392,5
248047,14.153005464480874,13.894084903045155,29
248048,16.450819672131146,16.705296950110167,25
248049,11.762295081967213,11.581157792987629,20
248050,15.01095890410959,14.851983844143502,8
248051,16.950819672131146,16.705296950110167,25
248053,12.109289617486338,12.459564550197392,25
249015,15.002739726027396,14.851983844143502,29
249017,14.852459016393443,14.851983844143502,32
249023,13.312328767123288,13.155833878479578,27
251002,14.389041095890411,14.851983844143502,27
252019,16.367123287671234,16.705296950110167,32
253003,12.397260273972602,12.459564550197392,33
253010,12.69041095890411,12.459564550197392,18
253011,12.90958904109589,13.155833878479578,20
253013,11.490410958904109,11.581157792987629,29
253014,16.19945355191257,16.705296950110167,27
253018,13.26775956284153,13.155833878479578,18
253019,13.819178082191781,13.894084903045155,25
253020,12.256830601092895,12.459564550197392,29
253022,13.745205479452055,13.894084903045155,19
253024,12.240437158469945,12.459564550197392,20
253025,15.394520547945206,15.721975089257526,30
253027,11.695890410958905,11.581157792987629,31
253030,13.221311475409836,13.155833878479578,13
253035,13.756164383561643,13.894084903045155,23
253037,11.728767123287671,11.581157792987629,28
253038,12.16120218579235,12.459564550197392,35
253042,15.21584699453552,14.851983844143502,20
253043,12.245901639344263,12.459564550197392,22
253045,16.805479452054794,16.705296950110167,30
253046,11.28415300546448,11.581157792987629,29
253048,13.234972677595628,13.155833878479578,27
253049,14.936986301369863,14.851983844143502,35
254023,17.43013698630137,17.937237475468418,34
254024,13.646575342465754,13.894084903045155,29
254025,14.153005464480874,13.894084903045155,29
255005,15.942465753424658,15.721975089257526,24
255006,12.608219178082193,12.459564550197392,21
255007,15.457534246575342,15.721975089257526,18
255013,11.040983606557377,11.581157792987629,24
256003,14.997260273972604,14.851983844143502,29
256005,13.621917808219179,13.894084903045155,23
256007,11.501369863013698,11.581157792987629,28
256008,14.72054794520548,14.851983844143502,29
256013,17.90684931506849,17.937237475468418,32
256015,14.372602739726027,13.894084903045155,21
256017,14.273224043715848,13.894084903045155,31
256020,16.193989071038253,16.705296950110167,25
256021,12.465753424657533,12.459564550197392,24
256022,13.936986301369863,13.894084903045155,30
256023,14.180327868852459,13.894084903045155,32
256024,16.8,16.705296950110167,32
256025,12.245901639344263,12.459564550197392,29
256029,11.871232876712329,11.581157792987629,33
256031,18.427397260273974,17.937237475468418,15
256032,14.487671232876712,14.851983844143502,32
256038,16.843835616438355,16.705296950110167,26
256039,11.515068493150684,11.581157792987629,32
256041,12.841095890410958,13.155833878479578,25
256042,15.98904109589041,15.721975089257526,37
256043,18.193989071038253,17.937237475468418,32
256044,12.668493150684931,12.459564550197392,35
256048,13.273224043715848,13.155833878479578,8
256050,10.46448087431694,11.581157792987629,9
258007,17.764383561643836,17.937237475468418,31
258019,17.12295081967213,16.705296950110167,33
259016,15.558904109589042,15.721975089257526,16
259021,16.24863387978142,16.705296950110167,19
259022,17.306010928961747,16.705296950110167,30
259024,18.715068493150685,17.937237475468418,26
259032,13.265027322404372,13.155833878479578,19
259040,13.810958904109588,13.894084903045155,26
259041,13.03825136612022,13.155833878479578,18
259043,14.783561643835617,14.851983844143502,3
259048,11.531506849315068,11.581157792987629,12
261004,18.21311475409836,17.937237475468418,27
261011,13.849315068493151,13.894084903045155,28
261012,12.778082191780822,12.459564550197392,22
261014,14.150273224043715,13.894084903045155,15
261015,18.19125683060109,17.937237475468418,30
261018,16.613698630136987,16.705296950110167,17
261019,12.6,12.459564550197392,8
261020,15.838356164383562,15.721975089257526,32
261021,17.58082191780822,17.937237475468418,38
261022,11.05464480874317,11.581157792987629,26
261023,11.726027397260275,11.581157792987629,18
261026,14.391780821917807,14.851983844143502,33
261029,15.12295081967213,14.851983844143502,29
261030,11.824657534246576,11.581157792987629,24
261033,12.479452054794521,12.459564550197392,29
261035,16.389041095890413,16.705296950110167,23
261036,11.103825136612022,11.581157792987629,28
261039,11.70958904109589,11.581157792987629,14
261040,13.726027397260275,13.894084903045155,31
261041,15.816438356164383,15.721975089257526,30
261042,11.1448087431694,11.581157792987629,25
261043,17.73972602739726,17.937237475468418,36
261044,12.180327868852459,12.459564550197392,15
261045,11.6,11.581157792987629,17
261047,13.16120218579235,13.155833878479578,33
261048,12.040983606557377,11.581157792987629,27
261049,12.556164383561644,12.459564550197392,27
262011,11.753424657534246,11.581157792987629,29
262012,13.191256830601093,13.155833878479578,29
262013,12.019125683060109,11.581157792987629,26
262021,14.087431693989071,13.894084903045155,20
262022,12.394520547945206,12.459564550197392,22
262046,13.682191780821917,13.894084903045155,21
262070,13.133879781420765,13.155833878479578,20
263001,15.237704918032787,14.851983844143502,14
263002,17.586301369863016,17.937237475468418,18
263003,17.09016393442623,16.705296950110167,29
263004,17.150273224043715,16.705296950110167,9
263005,17.188524590163933,16.705296950110167,26
263006,16.838356164383562,16.705296950110167,7
263007,16.673972602739727,16.705296950110167,33
264002,18.19672131147541,17.937237475468418,27
264003,15.810958904109588,15.721975089257526,31
