ID,age,group,raw
327037,14.275956284153006,13.836038770528024,8
327039,12.002732240437158,11.689430024621958,9
327040,16.221311475409838,16.675855188439673,12
327042,18.169398907103826,17.92354552592642,11
327043,14.770491803278688,14.807571312320556,9
327044,10.459016393442623,10.374974383988242,6
327045,10.497267759562842,10.374974383988242,5
327046,10.497267759562842,10.374974383988242,6
327047,8.98904109589041,9.116726471754639,3
327048,11.60655737704918,11.689430024621958,7
327049,15.942622950819672,15.687681027851173,6
327050,7.193989071038251,6.96408127121249,2
328010,12.53825136612022,12.406640040502678,7
328011,8.8224043715847,8.612022409493305,6
328012,8.412568306010929,8.612022409493305,5
329002,12.368852459016393,12.406640040502678,10
329003,12.683060109289617,12.406640040502678,11
329004,10.674863387978142,10.374974383988242,10
329006,16.057377049180328,15.687681027851173,7
329007,12.019125683060109,11.689430024621958,8
329008,14.371584699453551,14.807571312320556,8
329014,12.03551912568306,11.689430024621958,6
329017,12.631147540983607,12.406640040502678,7
329018,13.169398907103826,13.094523812936693,6
330001,12.734972677595628,13.094523812936693,3
330002,13.207650273224044,13.094523812936693,5
330003,9.991803278688524,9.698045617025935,7
330004,11.174863387978142,11.022907817345228,6
330006,11.005479452054795,11.022907817345228,5
330007,14.379781420765028,14.807571312320556,4
330008,9.379781420765028,9.116726471754639,4
330009,11.382513661202186,11.689430024621958,6
330010,8.032786885245901,8.017294839302474,7
330011,17.12568306010929,16.675855188439673,7
330012,10.28688524590164,10.374974383988242,9
330013,15.469945355191257,15.687681027851173,4
330014,15.491803278688524,15.687681027851173,7
331002,6.715846994535519,6.96408127121249,3
331003,8.319672131147541,8.017294839302474,4
331004,7.986301369863014,8.017294839302474,7
331005,9.166666666666666,9.116726471754639,3
331007,10.12295081967213,10.374974383988242,3
331008,9.89041095890411,9.698045617025935,5
331009,10.614754098360656,10.374974383988242,6
331011,12.281420765027322,12.406640040502678,3
331012,12.832876712328767,13.094523812936693,8
331013,13.371584699453551,13.094523812936693,8
331014,14.581967213114755,14.807571312320556,6
331015,15.062841530054644,14.807571312320556,5
331016,16.876712328767123,16.675855188439673,12
333008,10.139344262295081,10.374974383988242,5
333009,16.530054644808743,16.675855188439673,7
333012,10.778688524590164,11.022907817345228,9
336001,10.300546448087431,10.374974383988242,13
336002,10.295081967213115,10.374974383988242,12
336004,12.431693989071038,12.406640040502678,3
336005,12.300546448087431,12.406640040502678,12
336007,14.737704918032787,14.807571312320556,12
336008,14.502732240437158,14.807571312320556,14
336010,13.494535519125684,13.836038770528024,17
336011,15.6775956284153,15.687681027851173,12
336012,10.308743169398907,10.374974383988242,12
336013,13.155737704918034,13.094523812936693,9
336016,11.76775956284153,11.689430024621958,6
336017,13.8551912568306,13.836038770528024,13
338001,13.39344262295082,13.094523812936693,6
338009,8.704918032786885,8.612022409493305,7
338010,13.311475409836065,13.094523812936693,5
338011,7.639344262295082,8.017294839302474,6
338013,8.519125683060109,8.612022409493305,0
338014,11.306010928961749,11.022907817345228,5
338015,17.672131147540984,17.92354552592642,5
339001,7.030054644808743,6.96408127121249,3
339002,8.994520547945205,9.116726471754639,5
339003,12.819672131147541,13.094523812936693,5
339004,14.923497267759563,14.807571312320556,10
339005,10.904371584699454,11.022907817345228,8
339006,9.658469945355192,9.698045617025935,2
339007,7.9316939890710385,8.017294839302474,8
339009,9.027397260273972,9.116726471754639,4
342001,8.038356164383561,8.017294839302474,8
342002,14.06027397260274,13.836038770528024,10
342003,17.133879781420767,16.675855188439673,10
342006,16.953551912568305,16.675855188439673,8
342008,10.707650273224044,10.374974383988242,8
342009,10.068493150684931,10.374974383988242,4
342010,7.7076502732240435,8.017294839302474,5
342011,10.207650273224044,10.374974383988242,4
342012,12.147540983606557,12.406640040502678,3
342013,15.336065573770492,15.687681027851173,6
342015,11.16120218579235,11.022907817345228,5
342018,11.707650273224044,11.689430024621958,3
342019,13.39344262295082,13.094523812936693,5
342020,14.357923497267759,13.836038770528024,4
342021,8.3551912568306,8.612022409493305,3
342023,14.795081967213115,14.807571312320556,8
342024,16.60928961748634,16.675855188439673,7
342027,15.532786885245901,15.687681027851173,4
342028,11.849726775956285,11.689430024621958,7
342030,18.795081967213115,17.92354552592642,5
342031,17.669398907103826,17.92354552592642,4
342033,17.74863387978142,17.92354552592642,3
342034,13.426229508196721,13.094523812936693,0
342037,18.557377049180328,17.92354552592642,4
342038,17.4672131147541,17.92354552592642,7
342041,8.672131147540984,8.612022409493305,4
342045,13.489071038251366,13.836038770528024,6
342047,15.773224043715848,15.687681027851173,6
346002,7.775956284153006,8.017294839302474,4
346003,15.103825136612022,14.807571312320556,7
346004,12.188524590163935,12.406640040502678,4
346005,8.775956284153006,8.612022409493305,4
346006,8.21584699453552,8.017294839302474,3
346007,8.218579234972678,8.017294839302474,4
346008,6.5956284153005464,6.96408127121249,0
346011,17.65846994535519,17.92354552592642,11
346012,17.038251366120218,16.675855188439673,7
346014,8.314207650273223,8.017294839302474,6
346015,9.062841530054644,9.116726471754639,3
346017,8.10655737704918,8.017294839302474,4
348001,6.890410958904109,6.96408127121249,8
348007,6.5917808219178085,6.96408127121249,9
348008,7.142465753424657,6.96408127121249,7
348009,6.5917808219178085,6.96408127121249,6
348010,6.608219178082192,6.96408127121249,3
348011,6.884931506849315,6.96408127121249,9
348012,7.2164383561643834,6.96408127121249,6
348013,7.317808219178082,6.96408127121249,8
348014,6.994535519125683,6.96408127121249,9
348015,7.027397260273973,6.96408127121249,8
348016,6.975409836065574,6.96408127121249,6
348017,6.978082191780822,6.96408127121249,6
348018,6.8,6.96408127121249,6
348019,6.945205479452055,6.96408127121249,7
348020,7.257534246575342,6.96408127121249,7
349001,9.564383561643835,9.698045617025935,6
349002,18.50958904109589,17.92354552592642,5
353002,8.740437158469945,8.612022409493305,5
353003,8.3551912568306,8.612022409493305,4
353004,8.10958904109589,8.017294839302474,4
353005,10.37704918032787,10.374974383988242,6
353006,11.180821917808219,11.022907817345228,7
353007,13.357923497267759,13.094523812936693,5
353008,14.573770491803279,14.807571312320556,5
353009,14.808743169398907,14.807571312320556,7
353012,14.724043715846994,14.807571312320556,8
353013,15,14.807571312320556,7
353017,16.13972602739726,15.687681027851173,8
353018,17.636612021857925,17.92354552592642,5
354001,7.47945205479452,6.96408127121249,5
354002,7.614754098360656,8.017294839302474,5
354003,7.66027397260274,8.017294839302474,6
