ID,group,raw
201016,6,31
201017,8,33
201020,10,33
201021,8,33
201022,12,36
201023,14,38
201024,14,36
201027,20,37
201028,24,42
201032,26,49
202001,26,52
202002,26,47
202003,26,44
202004,26,46
203006,10,33
203007,10,31
203008,12,29
203009,12,36
203010,13,34
203011,12,32
203012,12,37
203013,12,33
203015,15,37
203016,16,46
203017,20,41
203018,24,44
203028,13,33
204004,8,33
204005,14,37
204007,14,40
204010,20,41
204011,14,39
204012,12,36
204013,12,37
204014,14,39
204017,18,37
205010,16,39
205012,10,33
205016,16,35
205017,8,34
205019,10,34
205021,14,38
205030,23,49
205031,18,48
205032,23,38
205035,20,38
205037,22,35
205039,16,39
205040,14,32
206004,14,37
206007,17,34
206008,14,36
206009,13,34
206010,7,33
207009,8,26
207010,8,27
207011,10,32
207012,12,33
207013,12,31
207014,16,36
207015,15,38
207016,15,36
207017,15,32
207018,15,36
207019,15,40
207020,15,42
207021,17,38
208013,6,22
208015,20,34
208017,18,45
208019,8,17
208023,10,27
208024,12,28
208026,24,33
209007,24,41
209015,20,33
210007,12,33
210008,6,38
210009,6,34
210010,18,40
210011,20,42
210012,24,47
210019,11,33
210025,9,33
210030,25,38
210031,21,32
210032,17,35
210034,23,38
210035,15,38
210036,13,33
210037,5,23
210040,17,37
210041,21,46
210042,23,36
210043,5,30
210046,9,30
210047,21,33
210048,23,41
211002,10,37
211006,20,41
211007,8,34
211009,22,42
211010,12,33
211014,12,33
211016,8,33
211017,20,33
211018,22,38
211020,20,41
211021,26,44
211024,16,35
211027,17,46
211028,9,33
211029,19,37
211030,23,38
211032,23,50
211033,11,34
211034,9,29
211036,17,35
211038,23,36
211039,17,35
211041,19,39
211042,19,38
211049,23,36
211050,23,36
211051,9,31
211052,17,32
211062,15,35
211063,17,33
211064,21,37
211065,25,33
211066,21,37
211067,15,31
211068,21,36
211069,21,37
211071,21,43
211075,13,33
212003,10,33
212004,8,31
212006,14,36
212007,16,33
212008,18,34
212009,18,34
212010,18,32
212011,20,42
212012,20,36
212013,20,34
212014,20,42
212015,22,51
212016,22,42
212017,23,52
212018,23,39
212019,23,35
212020,24,42
212021,24,38
212022,24,23
212023,24,37
212024,24,49
212025,26,45
212026,26,54
212027,26,49
212028,26,45
212029,26,40
213002,24,38
213005,7,32
213008,7,34
213017,15,34
213018,19,36
214012,14,36
214013,16,37
214015,10,36
214017,20,33
214018,24,38
214021,8,33
214024,14,36
214028,18,39
214029,14,32
214031,8,33
214032,8,34
214034,20,37
214035,20,33
214040,10,33
214041,8,29
214051,17,42
214052,11,33
214053,13,36
214056,7,33
214058,9,33
214060,15,37
214067,9,36
214068,17,39
214069,9,33
214072,11,37
214074,11,36
214075,7,28
216004,8,38
216005,24,38
217015,8,32
217016,8,33
217017,8,34
217019,12,36
217020,12,33
217021,16,43
217022,18,37
218003,8,31
218004,10,34
218005,10,33
218006,12,36
218007,16,36
218009,22,39
218010,22,35
218011,24,36
218012,24,47
218013,24,39
218014,26,38
219006,7,30
219007,14,34
219008,13,38
220016,8,32
220017,8,33
220018,8,29
220019,8,29
220020,8,30
220021,8,32
221001,24,37
221002,20,35
221003,22,42
221004,22,39
221005,22,33
221006,26,37
221007,22,33
221008,22,33
221009,22,33
221010,26,38
221011,24,37
221012,20,39
221013,20,37
221014,20,33
221015,26,42
221016,20,34
221017,22,33
221018,22,39
221019,26,38
222023,6,36
222026,22,36
222028,10,36
223002,9,28
223005,10,33
223006,8,31
223007,10,33
223008,10,25
223009,12,30
223010,13,34
223011,14,33
223012,10,30
223013,12,34
223014,14,35
223015,14,34
223016,12,32
223017,18,32
223018,18,33
223019,20,33
223020,18,32
223021,18,34
223023,18,36
223024,20,34
223027,24,38
223028,15,35
223029,7,33
223030,24,38
223031,24,37
223032,26,37
223033,9,33
223034,19,33
223036,13,34
223037,7,31
223042,21,39
223047,19,33
223048,13,33
223049,11,34
223051,7,33
223052,25,44
223053,21,33
223054,17,33
223055,15,33
223056,11,33
223058,13,32
