ID,group,raw
201024,14,12
201027,20,16
202002,26,24
202003,26,22
202004,26,24
203010,13,23
203015,15,18
203016,16,17
203017,20,37
203018,24,20
203028,13,10
204005,14,38
204014,14,15
204017,18,18
205016,16,20
205020,16,33
205027,13,9
205031,18,23
205032,23,18
205037,22,20
205038,25,18
206004,14,38
206007,17,35
206008,14,19
206009,13,36
207014,16,13
207015,15,15
207016,15,9
207017,15,6
207018,15,19
207019,15,13
207020,15,12
207021,17,22
208015,20,24
209015,20,20
210010,18,12
210011,20,31
210012,24,24
210030,25,12
210031,21,11
210032,17,18
210034,23,13
210035,15,17
210036,13,14
210040,17,15
210041,21,20
210042,23,13
210047,21,16
210048,23,22
211006,20,29
211009,22,22
211017,20,14
211018,22,12
211020,20,20
211021,26,16
211024,16,15
211027,17,18
211029,19,14
211030,23,8
211032,23,21
211035,13,6
211036,17,10
211038,23,11
211039,17,16
211041,19,8
211042,19,17
211044,21,14
211049,23,17
211050,23,12
211052,17,7
211062,15,8
211063,17,35
211064,21,18
211065,25,11
211066,21,17
211067,15,5
211068,21,17
211069,21,17
211071,21,13
211075,13,14
212006,14,17
212007,16,15
212008,18,11
212009,18,13
212010,18,16
212011,20,20
212012,20,14
212013,20,20
212014,20,19
212015,22,25
212016,22,19
212017,23,18
212018,23,15
212019,23,19
212020,24,17
212021,24,11
212022,24,6
212023,24,8
212024,24,24
212025,26,25
212026,26,23
212027,26,15
212028,26,25
212029,26,16
213002,24,26
213017,15,8
213018,19,16
214012,14,15
214013,16,15
214017,20,20
214018,24,10
214024,14,12
214028,18,13
214029,14,35
214034,20,27
214035,20,15
214044,14,16
214060,15,33
214068,17,18
216005,24,13
217021,16,26
217022,18,19
218007,16,15
218009,22,21
218010,22,11
218011,24,17
218012,24,15
218013,24,13
218014,26,8
219007,14,26
219008,13,22
221001,24,17
221002,20,13
221003,22,18
221004,22,18
221006,26,15
221007,22,14
221008,22,14
221009,22,15
221011,24,20
221012,20,13
221013,20,11
221014,20,12
221015,26,17
221016,20,9
221017,22,14
221018,22,10
221019,26,14
222026,22,32
223010,13,9
223011,14,16
223015,14,13
223017,18,11
223018,18,5
223019,20,11
223020,18,15
223021,18,11
223024,20,7
223027,24,8
223028,15,4
223031,24,11
223032,26,7
223034,19,27
223036,13,11
223042,21,18
223047,19,12
223048,13,11
223052,25,11
223053,21,11
223054,17,14
223055,15,16
223058,13,5
223061,25,12
223062,19,12
223063,15,14
223064,23,17
223065,21,7
223066,13,2
223068,19,16
223069,13,5
223070,13,12
223075,17,9
225010,16,35
226020,18,14
226021,18,13
226022,18,13
226023,14,10
226024,14,5
226025,18,20
226048,14,37
226049,14,23
226050,20,35
226051,20,25
227007,14,16
227016,21,22
227017,26,2
227020,16,16
227021,15,18
227026,18,21
228004,26,27
228006,26,22
228007,14,13
228009,25,23
228010,25,15
231038,16,18
231039,16,22
231043,20,7
231045,22,38
231046,22,13
231047,24,9
231050,26,21
232001,14,11
232010,26,33
232011,26,18
232013,24,20
232014,16,13
232017,13,11
232018,26,33
232022,14,14
232024,14,19
232032,26,28
232050,26,15
232051,15,19
232053,13,18
232058,25,22
232059,21,16
232060,25,16
232063,19,17
232064,17,13
232066,21,19
232067,19,22
232069,15,12
232071,25,19
232072,21,19
232073,21,30
232074,17,38
234043,14,14
234044,14,13
234047,16,6
234051,14,12
235009,18,13
235022,20,10
236019,14,14
236022,16,20
236023,18,38
236026,20,30
236027,20,14
236029,16,35
236031,26,16
236043,20,20
239001,26,18
239005,24,15
239007,20,21
239011,24,12
239012,24,28
239013,24,41
239016,16,10
239017,26,18
239020,22,15
240005,16,13
240013,18,14
240015,14,14
240016,26,15
241015,16,19
243004,18,35
243007,14,17
243009,26,40
243011,22,42
243012,20,18
243013,20,19
243017,26,16
243019,23,22
243023,13,35
243025,23,17
243027,21,12
243028,23,21
243031,23,30
243033,17,14
244034,13,20
244035,13,20
244036,13,9
244037,14,28
244038,14,18
244040,15,19
244041,16,20
244042,15,21
244043,15,7
244045,15,9
244046,16,8
246002,14,35
246003,18,13
246004,20,10
246005,22,30
246006,14,31
246010,21,16
246011,15,16
246015,19,9
246017,25,21
246018,17,13
246019,15,16
246020,17,19
248013,16,14
248014,16,9
248016,26,33
248017,24,16
248023,18,15
248024,25,39
248025,13,18
248030,20,17
248031,24,25
248033,21,14
248034,17,21
248035,21,5
248037,23,22
248039,21,8
248040,14,13
248042,13,20
248047,18,20
248048,24,14
248049,14,19
248050,20,11
248051,24,26
248053,14,14
249015,20,25
249017,20,11
249023,18,17
251002,18,28
252019,22,14
253003,16,41
253010,16,15
253011,16,12
253013,14,10
253014,24,23
253018,18,12
253019,18,18
253020,16,19
253022,18,14
253024,16,14
253025,22,20
253027,14,23
253030,16,14
253035,18,35
253037,14,31
253038,16,24
253042,22,12
253043,16,16
253045,24,21
253046,14,22
253048,18,16
253049,22,29
254023,21,10
254024,15,15
254025,19,40
255005,22,23
255006,14,29
255007,20,20
255013,13,18
256003,19,30
256005,15,20
256007,13,22
256008,17,34
256013,25,17
256015,19,32
256017,17,35
256020,23,37
256021,15,36
256022,17,23
