ID,group,raw
201024,14,21
201027,20,24
202002,26,25
202003,26,25
202004,26,25
203010,13,23
203015,15,25
203016,16,25
203017,20,25
203018,24,25
203028,13,20
204005,14,25
204014,14,24
204017,18,25
205016,16,24
205020,16,24
205027,13,19
205031,18,25
205032,23,25
205037,22,25
205038,25,23
206004,14,25
206007,17,24
206008,14,23
206009,13,23
207014,16,24
207015,15,23
207016,15,20
207017,15,12
207018,15,22
207019,15,19
207020,15,22
207021,17,21
208015,20,25
209015,20,21
210010,18,23
210011,20,25
210012,24,25
210030,25,24
210031,21,18
210032,17,17
210034,23,25
210035,15,20
210036,13,23
210040,17,23
210041,21,24
210042,23,19
210047,21,23
210048,23,23
211006,20,25
211009,22,25
211017,20,25
211018,22,24
211020,20,25
211021,26,25
211024,16,19
211027,17,24
211029,19,25
211030,23,25
211032,23,23
211035,13,18
211036,17,22
211038,23,21
211039,17,23
211041,19,22
211042,19,24
211044,21,23
211049,23,24
211050,23,24
211052,17,24
211062,15,20
211063,17,23
211064,21,24
211065,25,20
211066,21,24
211067,15,20
211068,21,23
211069,21,22
211071,21,23
211075,13,21
212006,14,25
212007,16,23
212008,18,21
212009,18,23
212010,18,23
212011,20,24
212012,20,24
212013,20,24
212014,20,25
212015,22,24
212016,22,25
212017,23,25
212018,23,24
212019,23,25
212020,24,18
212021,24,21
212022,24,22
212023,24,19
212024,24,24
212025,26,25
212026,26,23
212027,26,25
212028,26,21
212029,26,24
213002,24,24
213017,15,25
213018,19,24
214012,14,24
214013,16,19
214017,20,25
214018,24,15
214024,14,24
214028,18,24
214029,14,25
214034,20,23
214035,20,22
214044,14,19
214060,15,23
214068,17,24
216005,24,25
217021,16,23
217022,18,24
218007,16,25
218009,22,25
218010,22,24
218011,24,24
218012,24,23
218013,24,21
218014,26,25
219007,14,25
219008,13,24
221001,24,23
221002,20,24
221003,22,25
221004,22,20
221006,26,23
221007,22,22
221008,22,22
221009,22,21
221011,24,22
221012,20,22
221013,20,22
221014,20,22
221015,26,22
221016,20,24
221017,22,23
221018,22,22
221019,26,23
222026,22,24
223010,13,20
223011,14,25
223015,14,25
223017,18,18
223018,18,18
223019,20,19
223020,18,18
223021,18,23
223024,20,24
223027,24,23
223028,15,24
223031,24,22
223032,26,25
223034,19,22
223036,13,22
223042,21,20
223047,19,23
223048,13,18
223052,25,25
223053,21,18
223054,17,22
223055,15,19
223058,13,15
223061,25,16
223062,19,18
223063,15,21
223064,23,23
223065,21,22
223066,13,21
223068,19,19
223069,13,15
223070,13,14
223075,17,18
225010,16,25
226020,18,21
226021,18,25
226022,18,23
226023,14,21
226024,14,19
226025,18,20
226048,14,24
226049,14,23
226050,20,25
226051,20,23
227007,14,21
227016,21,22
227017,26,23
227020,16,22
227021,15,23
227026,18,23
228004,26,25
228006,26,25
228007,14,22
228009,25,23
228010,25,24
231038,16,16
231039,16,22
231043,20,3
231045,22,15
231046,22,8
231047,24,7
231050,26,17
232001,14,22
232010,26,25
232011,26,24
232013,24,24
232014,16,24
232017,13,23
232018,26,22
232022,14,23
232024,14,24
232032,26,25
232050,26,25
232051,15,24
232053,13,25
232058,25,25
232059,21,20
232060,25,25
232063,19,25
232064,17,22
232066,21,25
232067,19,24
232069,15,20
232071,25,24
232072,21,25
232073,21,25
232074,17,25
234043,14,23
234044,14,19
234047,16,16
234051,14,24
235009,18,21
235022,20,23
236019,14,25
236022,16,21
236023,18,25
236026,20,25
236027,20,24
236029,16,25
236031,26,22
236043,20,25
239001,26,25
239005,24,24
239007,20,25
239011,24,22
239012,24,24
239013,24,25
239016,16,20
239017,26,25
239020,22,23
240005,16,25
240013,18,19
240015,14,24
240016,26,25
241015,16,23
243004,18,20
243007,14,19
243009,26,25
243011,22,25
243012,20,18
243013,20,24
243017,26,18
243019,23,25
243023,13,25
243025,23,25
243027,21,25
243028,23,25
243031,23,24
243033,17,22
244034,13,17
244035,13,20
244036,13,17
244037,14,19
244038,14,18
244040,15,17
244041,16,16
244042,15,19
244043,15,19
244045,15,17
244046,16,14
246002,14,25
246003,18,21
246004,20,18
246005,22,23
246006,14,23
246010,21,18
246011,15,17
246015,19,23
246017,25,20
246018,17,20
246019,15,21
246020,17,21
248013,16,24
248014,16,23
248016,26,25
248017,24,18
248023,18,25
248024,25,24
248025,13,20
248030,20,24
248031,24,25
248033,21,22
248034,17,25
248035,21,17
248037,23,23
248039,21,23
248040,14,24
248042,13,18
248047,18,24
248048,24,16
248049,14,20
248050,20,18
248051,24,25
248053,14,20
249015,20,25
249017,20,18
249023,18,25
251002,18,25
252019,22,25
253003,16,24
253010,16,21
253011,16,17
253013,14,23
253014,24,22
253018,18,22
253019,18,24
253020,16,23
253022,18,21
253024,16,25
253025,22,23
253027,14,21
253030,16,21
253035,18,24
253037,14,24
253038,16,24
253042,22,23
253043,16,20
253045,24,24
253046,14,24
253048,18,25
253049,22,25
254023,21,25
254024,15,25
254025,19,25
255005,22,24
255006,14,25
255007,20,25
255013,13,20
256003,19,25
256005,15,24
256007,13,25
256008,17,25
256013,25,25
256015,19,25
256017,17,25
256020,23,25
256021,15,25
256022,17,24
256023,19,25
256024,23,24
256025,17,22
256029,15,22
256031,25,25
256032,19,25
256038,23,25
256039,13,22
256041,15,25
256042,21,25
256043,25,25
256044,15,23
256048,17,19
256050,13,18
258007,26,24
258019,22,23
259016,20,22
259021,22,21
259022,24,25
259024,26,25
259032,15,21
259040,19,25
259041,17,22
259043,17,18
259048,13,16
261004,26,23
261011,18,25
261012,16,19
261014,18,23
261015,26,25
261018,22,19
261019,14,23
261020,22,23
261021,26,25
261022,14,19
261023,14,19
261026,16,25
261029,20,25
261030,13,22
261033,14,19
261035,22,21
261036,13,18
261039,13,23
261040,16,24
261041,22,24
261042,13,18
261043,26,23
261044,13,16
261045,13,12
261047,17,22
261048,15,25
261049,15,21
262011,16,25
262012,16,25
262013,14,19
262021,20,23
262022,16,23
262046,17,22
262070,15,17
263001,23,16
263002,25,20
263003,25,18
263004,23,18
263005,21,21
263006,23,0
263007,23,22
264002,26,25
264003,22,25
264007,18,22
264027,14,25
264037,16,25
264045,20,25
264048,15,24
265001,16,20
265002,14,16
265003,14,18
265004,18,21
265005,14,21
265006,14,21
265007,16,24
265008,16,20
265009,14,24
265010,14,22
265011,20,19
265013,16,24
265017,19,16
265018,13,23
265020,13,16
265021,23,24
266006,19,23
266008,23,23
266009,15,21
266010,21,21
266011,19,22
266012,19,19
266014,23,23
267001,21,25
267002,21,25
267003,13,22
267004,15,24
267005,19,25
267006,19,25
267007,19,20
