ID,group,raw
201021,8,40
201024,14,37
201027,20,44
202002,26,45
202003,26,45
202004,26,45
203006,10,33
203007,10,39
203008,12,31
203009,12,45
203010,13,38
203012,12,41
203013,12,35
203015,15,45
203016,16,44
203017,20,45
203018,24,43
203028,13,37
204005,14,44
204013,12,41
204014,14,42
204017,18,44
205012,10,38
205016,16,44
205017,8,44
205020,16,44
205023,8,36
205027,13,30
205031,18,45
205032,23,45
205037,22,42
205038,25,41
206004,14,45
206007,17,44
206008,14,41
206009,13,41
206010,7,38
207009,8,20
207010,8,25
207011,10,25
207012,12,37
207013,12,27
207014,16,43
207015,15,43
207016,15,36
207017,15,27
207018,15,40
207019,15,36
207020,15,42
207021,17,38
208013,6,43
208015,20,45
208019,8,16
208023,10,34
208024,12,42
209015,20,38
210009,6,41
210010,18,43
210011,20,44
210012,24,45
210019,11,44
210025,9,37
210030,25,40
210031,21,33
210032,17,34
210034,23,42
210035,15,35
210036,13,41
210037,5,10
210040,17,40
210041,21,42
210042,23,35
210043,5,20
210046,9,39
210047,21,39
210048,23,43
211002,10,45
211006,20,45
211007,8,44
211009,22,45
211010,12,41
211014,12,34
211016,8,38
211017,20,45
211018,22,44
211020,20,45
211021,26,45
211024,16,36
211027,17,44
211028,9,40
211029,19,45
211030,23,45
211032,23,43
211033,11,41
211034,9,31
211035,13,35
211036,17,42
211038,23,41
211039,17,41
211041,19,38
211042,19,43
211044,21,43
211049,23,43
211050,23,42
211051,9,33
211052,17,43
211062,15,37
211063,17,40
211064,21,44
211065,25,37
211066,21,42
211067,15,37
211068,21,41
211069,21,40
211071,21,42
211074,11,39
211075,13,38
212003,10,44
212004,8,36
212005,12,40
212006,14,45
212007,16,42
212008,18,41
212009,18,42
212010,18,42
212011,20,43
212012,20,44
212013,20,43
212014,20,45
212015,22,44
212016,22,44
212017,23,45
212018,23,44
212019,23,45
212020,24,34
212021,24,39
212022,24,40
212023,24,38
212024,24,43
212025,26,45
212026,26,43
212027,26,43
212028,26,39
212029,26,42
213002,24,42
213005,7,33
213008,7,32
213017,15,45
213018,19,43
214009,10,38
214012,14,40
214013,16,39
214014,12,36
214015,10,41
214017,20,43
214018,24,29
214021,8,39
214024,14,39
214028,18,40
214029,14,45
214031,8,38
214032,8,39
214034,20,42
214035,20,39
214040,10,30
214044,14,35
214052,11,42
214056,7,39
214058,9,38
214060,15,42
214068,17,41
214069,9,44
214072,11,43
214074,11,36
216005,24,44
217015,8,36
217016,8,38
217017,8,41
217019,12,40
217020,12,30
217021,16,43
217022,18,44
218003,8,27
218004,10,33
218005,10,35
218006,12,43
218007,16,41
218009,22,44
218010,22,44
218011,24,42
218012,24,42
218013,24,39
218014,26,42
219006,7,39
219007,14,44
219008,13,44
220016,8,35
220017,8,22
220018,8,32
220019,8,24
220020,8,7
220021,8,17
221001,24,43
221002,20,44
221003,22,43
221004,22,38
221005,22,42
221006,26,43
221007,22,40
221008,22,41
221009,22,39
221011,24,41
221012,20,41
221013,20,40
221014,20,42
221015,26,42
221016,20,42
221017,22,42
221018,22,42
221019,26,41
222023,6,43
222026,22,43
222028,10,39
223002,9,27
223005,10,34
223006,8,27
223007,10,33
223008,10,23
223009,12,30
223010,13,36
223011,14,44
223012,10,26
223013,12,42
223015,14,43
223016,12,30
223017,18,33
223018,18,34
223019,20,38
223020,18,33
223021,18,39
223022,6,10
223024,20,40
223027,24,39
223028,15,44
223029,7,31
223031,24,38
223032,26,43
223033,9,34
223034,19,40
223036,13,35
223037,7,33
223042,21,39
223047,19,43
223048,13,36
223049,11,34
223051,7,34
223052,25,44
223053,21,35
223054,17,37
223055,15,38
223056,11,34
223058,13,24
223061,25,32
223062,19,33
223063,15,38
223064,23,42
223065,21,41
223066,13,38
223067,9,22
223068,19,34
223069,13,24
223070,13,22
223071,7,10
223072,7,2
223073,11,14
223074,7,3
223075,17,31
225005,8,31
225006,10,41
225009,10,32
225010,16,45
226012,8,29
226013,8,30
226014,8,24
226015,8,34
226017,8,29
226020,18,38
226021,18,42
226022,18,42
226023,14,36
226024,14,35
226025,18,34
226026,10,33
226027,10,26
226028,10,35
226029,10,38
226030,10,35
226031,10,37
226032,8,44
226033,12,41
226034,12,42
226036,12,40
226037,10,42
226038,12,39
226039,10,28
226040,10,42
226041,8,40
226042,10,32
226043,8,44
226044,10,43
226045,6,28
226046,10,39
226047,8,33
226048,14,44
226049,14,43
226050,20,44
226051,20,43
227004,9,40
227005,11,37
227006,8,39
227007,14,36
227008,11,42
227010,12,43
227011,12,43
227016,21,39
227017,26,43
227020,16,41
227021,15,43
227026,18,42
228004,26,45
228006,26,43
228007,14,42
228009,25,43
228010,25,41
231038,16,25
231039,16,42
231043,20,19
231045,22,28
231046,22,21
231047,24,25
231050,26,32
232001,14,38
232002,12,37
232008,12,37
232009,12,36
232010,26,45
232011,26,43
232013,24,42
232014,16,42
232017,13,42
232018,26,42
232022,14,41
232023,8,25
232024,14,43
232027,8,42
232028,9,43
232029,10,43
232032,26,45
232050,26,45
232051,15,42
232052,11,44
232053,13,44
232058,25,45
232059,21,39
232060,25,44
232063,19,45
232064,17,40
232066,21,43
232067,19,41
232069,15,35
232071,25,43
232072,21,44
232073,21,44
232074,17,43
232075,9,27
234017,8,36
234018,8,33
234019,8,34
234020,8,30
234021,8,28
234037,10,42
234038,10,40
234039,10,7
234040,10,41
234041,12,31
234042,12,30
234043,14,42
234044,14,33
234047,16,30
234048,8,36
234049,8,24
234050,12,37
234051,14,44
235009,18,35
235010,12,24
235022,20,41
236001,4,31
236003,4,29
236005,4,38
236006,6,22
236007,6,43
236008,8,41
236010,8,33
236011,10,42
236012,10,41
236013,10,43
236016,12,41
236019,14,43
236022,16,39
236023,18,44
236026,20,44
236027,20,43
236029,16,45
236031,26,41
236041,10,40
236043,20,45
236044,6,31
236045,4,28
236047,4,15
236048,4,25
239001,26,45
239005,24,42
239007,20,45
239011,24,37
239012,24,41
239013,24,44
239016,16,37
239017,26,44
239019,10,40
239020,22,40
239021,4,28
239022,6,18
240004,12,43
240005,16,45
240006,8,38
240007,8,31
240008,4,25
240009,6,33
240011,6,26
240013,18,36
240014,10,36
240015,14,43
240016,26,45
240025,3,27
240026,6,23
240027,6,35
240028,5,42
240029,6,20
240030,5,33
240031,6,32
240032,6,40
240034,6,18
240035,6,31
241003,8,20
241008,8,27
241009,10,30
241012,10,35
241014,10,37
241015,16,42
241016,8,35
241017,10,43
241020,10,41
241022,10,35
241024,8,35
241028,6,36
243004,18,40
243005,10,27
243007,14,34
243008,12,35
243009,26,45
243010,12,34
243011,22,45
243012,20,34
243013,20,44
243014,12,36
243017,26,34
243019,23,45
243023,13,45
243024,11,38
243025,23,44
243027,21,43
243028,23,45
243029,5,32
243030,5,40
243031,23,44
243032,7,25
243033,17,42
244005,3,5
244006,3,0
244016,7,17
244018,9,15
244024,12,10
244028,12,14
244034,13,36
244035,13,38
244036,13,29
244037,14,39
244038,14,35
244040,15,34
244041,16,31
244042,15,36
244043,15,37
244045,15,33
244046,16,30
246001,12,38
246002,14,45
246003,18,38
246004,20,34
246005,22,42
246006,14,42
246007,10,38
246008,6,42
246009,8,37
246010,21,34
246011,15,33
246012,3,6
246013,9,39
246015,19,40
246017,25,35
246018,17,39
246019,15,40
246020,17,39
246021,7,25
248001,4,11
248004,4,10
248005,6,26
248006,10,33
248007,6,40
248008,6,11
248012,12,35
248013,16,41
248014,16,42
248016,26,45
248017,24,34
248023,18,44
248024,25,44
248025,13,34
248030,20,40
248031,24,43
248033,21,42
248034,17,42
248035,21,31
248036,7,7
248037,23,41
248039,21,39
248040,14,42
248041,11,38
248042,13,23
248043,7,26
248045,10,20
248046,10,28
248047,18,42
248048,24,27
248049,14,36
248050,20,32
248051,24,43
248053,14,32
249006,11,36
249014,10,45
249015,20,45
249017,20,32
249018,12,35
249019,6,27
249021,6,11
249023,18,41
249024,8,32
251002,18,45
251006,7,37
252001,8,26
252002,12,43
252010,10,42
252019,22,45
253001,8,28
253002,4,26
253003,16,44
253004,12,41
253005,10,38
253006,6,26
253008,6,30
253009,6,38
253010,16,40
253011,16,37
253012,12,43
253013,14,42
253014,24,41
253015,12,42
253016,8,40
253017,4,29
253018,18,41
253019,18,42
253020,16,43
253021,8,35
253022,18,39
253023,6,28
253024,16,42
253025,22,43
253026,8,31
253027,14,39
253028,12,40
253029,10,30
253030,16,36
253031,8,34
253033,6,31
253034,10,29
253035,18,41
253036,6,33
253037,14,43
253038,16,44
253039,4,19
253040,8,29
253041,6,31
253042,22,41
253043,16,38
253044,10,8
253045,24,42
253046,14,43
253047,8,25
253048,18,44
253049,22,42
253050,4,24
254001,4,30
254002,4,30
254003,4,39
254004,4,40
254005,4,35
254008,6,33
254009,6,43
254011,8,43
254013,8,44
254017,10,43
254019,11,41
254020,12,41
254021,12,42
254023,21,45
254024,15,44
254025,19,45
255001,11,39
255003,6,35
255004,12,43
255005,22,43
255006,14,44
255007,20,45
255010,11,35
255012,7,27
255013,13,37
255014,7,38
256002,8,44
256003,19,45
256005,15,41
256006,5,31
256007,13,45
256008,17,45
256009,5,38
256011,9,40
256013,25,45
256015,19,45
256017,17,45
256020,23,45
256021,15,45
256022,17,44
256023,19,44
256024,23,44
256025,17,41
256026,7,42
256027,9,45
256028,11,45
256029,15,39
256031,25,45
256032,19,45
256033,11,42
256035,11,42
256037,7,28
256038,23,43
256039,13,40
256040,9,35
256041,15,45
256042,21,45
256043,25,45
256044,15,43
256045,5,43
256048,17,36
256050,13,35
257023,7,38
257024,7,31
257025,7,31
257032,7,31
258007,26,44
258019,22,43
258032,5,18
258033,11,30
259010,4,38
259015,8,43
