ID,age,group,raw
201001,5.597260273972603,5.691408979574784,35
201008,7.287671232876712,7.207066573316953,62
201010,8.632876712328766,8.081294902661215,72
203001,7.008196721311475,7.207066573316953,79
203002,7.353424657534246,7.207066573316953,87
203003,8.05464480874317,8.081294902661215,109
203004,7.991780821917808,8.081294902661215,53
204001,8.293150684931508,8.081294902661215,89
204006,8.191256830601093,8.081294902661215,116
205001,8.465753424657533,8.081294902661215,34
205004,5.772602739726027,5.691408979574784,33
205008,8.243835616438357,8.081294902661215,75
205009,7.641095890410959,8.081294902661215,43
205013,6.736986301369863,6.512841221824458,74
205014,7.7835616438356166,8.081294902661215,49
205028,6.76986301369863,6.512841221824458,50
205029,5.794520547945205,5.691408979574784,103
205036,7.109289617486339,7.207066573316953,58
206001,6.164383561643835,6.512841221824458,31
206002,7.572602739726028,7.207066573316953,51
206005,7.380821917808219,7.207066573316953,110
206011,7.994520547945205,8.081294902661215,98
207001,6.367123287671233,6.512841221824458,32
207002,5.778082191780822,5.691408979574784,24
207004,6.835616438356165,6.512841221824458,22
207006,7.282191780821917,7.207066573316953,28
207007,6.676712328767123,6.512841221824458,28
207008,8.43013698630137,8.081294902661215,10
207022,6.389041095890411,6.512841221824458,27
207023,5.090163934426229,5.691408979574784,36
207024,5.2076502732240435,5.691408979574784,50
207025,5.363387978142076,5.691408979574784,34
207026,6.475409836065574,6.512841221824458,66
207027,5.333333333333333,5.691408979574784,38
207028,6.605479452054794,6.512841221824458,37
207029,5.1502732240437155,5.691408979574784,40
207030,5.027322404371585,5.691408979574784,17
207031,6.308743169398907,6.512841221824458,42
207032,6.50958904109589,6.512841221824458,45
208001,6.736986301369863,6.512841221824458,20
208011,5.879452054794521,5.691408979574784,19
209019,6.112021857923497,6.512841221824458,42
210001,7.245901639344262,7.207066573316953,64
210016,6.8,6.512841221824458,71
210018,6.8273972602739725,6.512841221824458,85
210039,5.084699453551913,5.691408979574784,54
210044,5.728767123287671,5.691408979574784,58
211008,6.64931506849315,6.512841221824458,62
211043,5.947945205479452,5.691408979574784,44
211056,7,7.207066573316953,63
211057,7.515068493150685,7.207066573316953,90
211072,6.816438356164383,6.512841221824458,43
211073,6.791780821917808,6.512841221824458,42
212001,7.284153005464481,7.207066573316953,22
213003,6.229508196721311,6.512841221824458,41
213009,5.311475409836065,5.691408979574784,36
213010,6.262295081967213,6.512841221824458,66
213013,7.389041095890411,7.207066573316953,87
213016,6.926027397260274,7.207066573316953,18
213019,6.079234972677596,5.691408979574784,56
214001,8.301369863013699,8.081294902661215,67
214002,6.802739726027397,6.512841221824458,59
214003,7.167123287671233,7.207066573316953,43
214004,8.172602739726027,8.081294902661215,45
214005,8.03551912568306,8.081294902661215,40
214006,8.01639344262295,8.081294902661215,108
214016,7.380821917808219,7.207066573316953,94
214025,6.668493150684932,6.512841221824458,69
214027,8.33972602739726,8.081294902661215,78
214033,6.86027397260274,7.207066573316953,72
214039,8.605479452054794,8.081294902661215,75
214046,8.613698630136986,8.081294902661215,73
214054,6.19672131147541,6.512841221824458,51
214055,6.19672131147541,6.512841221824458,83
214057,6.051912568306011,5.691408979574784,44
214059,6.945205479452055,7.207066573316953,114
214062,6.065573770491803,5.691408979574784,69
214064,5.286885245901639,5.691408979574784,23
214065,6.39344262295082,6.512841221824458,58
214066,5.76986301369863,5.691408979574784,49
214071,6.262295081967213,6.512841221824458,61
214073,6.786301369863014,6.512841221824458,55
215002,5.791780821917808,5.691408979574784,42
217001,6.265753424657534,6.512841221824458,21
217003,7.178082191780822,7.207066573316953,46
217005,6.6657534246575345,6.512841221824458,20
217006,8.008196721311476,8.081294902661215,40
217007,7.372602739726028,7.207066573316953,88
217008,7.608219178082192,7.207066573316953,73
217011,8.265753424657534,8.081294902661215,59
217012,8.364383561643836,8.081294902661215,51
217013,8.087431693989071,8.081294902661215,24
218001,5.816438356164383,5.691408979574784,43
220003,5.756164383561644,5.691408979574784,24
220004,6.372602739726028,6.512841221824458,35
220007,6.580821917808219,6.512841221824458,37
220008,7.383561643835616,7.207066573316953,39
220010,6.493150684931507,6.512841221824458,38
220011,7.764383561643836,8.081294902661215,53
220015,7.717808219178083,8.081294902661215,58
222029,8.367123287671232,8.081294902661215,97
223003,8.210958904109589,8.081294902661215,76
225001,5.5479452054794525,5.691408979574784,44
225002,5.6438356164383565,5.691408979574784,46
225003,5.7835616438356166,5.691408979574784,43
225004,5.961643835616439,5.691408979574784,43
225008,7.172131147540983,7.207066573316953,76
226001,5.750684931506849,5.691408979574784,57
226002,5.698630136986301,5.691408979574784,56
226003,6.627397260273972,6.512841221824458,70
226004,5.676712328767123,5.691408979574784,29
226005,6.084699453551913,5.691408979574784,19
226006,5.715068493150685,5.691408979574784,36
226007,6.0849315068493155,5.691408979574784,26
226008,7.526027397260274,7.207066573316953,72
226010,5.72054794520548,5.691408979574784,41
226011,6.227397260273973,6.512841221824458,60
226053,5.002732240437158,5.691408979574784,24
226054,5.482191780821918,5.691408979574784,35
226055,8.114754098360656,8.081294902661215,57
226056,6.065573770491803,5.691408979574784,82
226057,5.169398907103825,5.691408979574784,50
226058,5.352459016393443,5.691408979574784,53
226059,7.745205479452055,8.081294902661215,70
226060,5.789041095890411,5.691408979574784,44
231014,6.904109589041096,7.207066573316953,20
231015,6.958904109589041,7.207066573316953,11
232003,6.646575342465754,6.512841221824458,37
232004,8.389041095890411,8.081294902661215,69
232005,5.931506849315069,5.691408979574784,18
232006,6.295081967213115,6.512841221824458,43
232025,5.86027397260274,5.691408979574784,32
232026,7.405479452054794,7.207066573316953,73
232030,7.778082191780822,8.081294902661215,61
232054,6.426229508196721,6.512841221824458,54
232055,5.3196721311475414,5.691408979574784,61
232056,6.420765027322404,6.512841221824458,20
232065,7.668493150684932,8.081294902661215,35
234001,7.884931506849315,8.081294902661215,61
234004,7.646575342465754,8.081294902661215,75
234007,7.36986301369863,7.207066573316953,160
234010,8.002732240437158,8.081294902661215,42
234012,8.103825136612022,8.081294902661215,86
234023,6.904109589041096,7.207066573316953,98
234024,7.027322404371585,7.207066573316953,69
