ID,age,getGroup
226055,8.114754098360656,8.081294902661215
226056,6.065573770491803,5.691408979574784
226057,5.169398907103825,5.691408979574784
226058,5.352459016393443,5.691408979574784
226059,7.745205479452055,8.081294902661215
226060,5.789041095890411,5.691408979574784
231014,6.904109589041096,7.207066573316953
231015,6.958904109589041,7.207066573316953
232003,6.646575342465754,6.512841221824458
232004,8.389041095890411,8.081294902661215
232005,5.931506849315069,5.691408979574784
232006,6.295081967213115,6.512841221824458
232025,5.86027397260274,5.691408979574784
232026,7.405479452054794,7.207066573316953
232030,7.778082191780822,8.081294902661215
232054,6.426229508196721,6.512841221824458
232055,5.3196721311475414,5.691408979574784
232056,6.420765027322404,6.512841221824458
232065,7.668493150684932,8.081294902661215
234001,7.884931506849315,8.081294902661215
234004,7.646575342465754,8.081294902661215
234007,7.36986301369863,7.207066573316953
234010,8.002732240437158,8.081294902661215
234012,8.103825136612022,8.081294902661215
234023,6.904109589041096,7.207066573316953
234024,7.027322404371585,7.207066573316953
234025,7.016393442622951,7.207066573316953
234026,7.189041095890411,7.207066573316953
234028,6.868493150684931,7.207066573316953
234029,6.449315068493151,6.512841221824458
234030,6.791780821917808,6.512841221824458
234031,7.03551912568306,7.207066573316953
234032,6.235616438356164,6.512841221824458
234033,6.279452054794521,6.512841221824458
234034,5.457534246575342,5.691408979574784
234035,6.046448087431694,5.691408979574784
234045,7.931506849315069,8.081294902661215
234046,7.704109589041096,8.081294902661215
235003,6.706849315068493,6.512841221824458
235004,6.706849315068493,6.512841221824458
235005,8.323287671232876,8.081294902661215
238002,7.079234972677596,7.207066573316953
240002,6.0710382513661205,5.691408979574784
240003,6.114754098360656,6.512841221824458
240020,6.098360655737705,5.691408979574784
240021,5.729508196721311,5.691408979574784
240022,6.901369863013699,7.207066573316953
240023,5.456284153005464,5.691408979574784
240036,5.756830601092896,5.691408979574784
240037,7.688524590163935,8.081294902661215
240038,6.286885245901639,6.512841221824458
240039,7.098360655737705,7.207066573316953
240040,6.956164383561644,7.207066573316953
241007,5.865753424657534,5.691408979574784
241018,5.8273972602739725,5.691408979574784
241019,7.616438356164384,7.207066573316953
241021,6.287671232876712,6.512841221824458
241023,6.945205479452055,7.207066573316953
241025,6.336986301369863,6.512841221824458
241027,6.49041095890411,6.512841221824458
241029,6.8273972602739725,6.512841221824458
243022,7.314207650273224,7.207066573316953
243026,6.270491803278689,6.512841221824458
243034,7.876712328767123,8.081294902661215
248038,6.698630136986301,6.512841221824458
248052,7.549180327868853,7.207066573316953
257001,7.750684931506849,8.081294902661215
257002,7.8191780821917805,8.081294902661215
257003,6.895890410958904,7.207066573316953
257004,7.471232876712329,7.207066573316953
257005,7.270491803278689,7.207066573316953
257012,8.10655737704918,8.081294902661215
257016,8.742465753424657,8.081294902661215
257017,8.323287671232876,8.081294902661215
262027,6.865753424657534,7.207066573316953
262043,7.10655737704918,7.207066573316953
262047,6.193989071038251,6.512841221824458
262049,6.240437158469946,6.512841221824458
262051,6.712328767123288,6.512841221824458
262053,6.978082191780822,7.207066573316953
262054,5.377049180327869,5.691408979574784
262055,6.0136612021857925,5.691408979574784
262056,7.1775956284153,7.207066573316953
262057,5.994520547945205,5.691408979574784
262061,5.581967213114754,5.691408979574784
262063,5.747945205479452,5.691408979574784
262071,6.7315068493150685,6.512841221824458
269001,7.994520547945205,8.081294902661215
269011,7.316939890710382,7.207066573316953
269012,6.188524590163935,6.512841221824458
269013,7.64931506849315,8.081294902661215
302001,6.465753424657534,6.512841221824458
302002,6.109289617486339,5.691408979574784
302005,7.495890410958904,7.207066573316953
302006,7.120218579234972,7.207066573316953
302007,7.333333333333333,7.207066573316953
305005,6.876712328767123,7.207066573316953
305011,5.166666666666667,5.691408979574784
305014,6.668493150684932,6.512841221824458
305019,7.076502732240437,7.207066573316953
305020,6.794520547945205,6.512841221824458
305026,6.646575342465754,6.512841221824458
309014,6.931506849315069,7.207066573316953
309015,7.379781420765028,7.207066573316953
309021,7.363387978142076,7.207066573316953
309026,6.306010928961749,6.512841221824458
309033,5.098360655737705,5.691408979574784
309035,5.7972602739726025,5.691408979574784
309036,5.531506849315068,5.691408979574784
309043,6.67945205479452,6.512841221824458
310005,7.3469945355191255,7.207066573316953
310007,7.991780821917808,8.081294902661215
310008,7.8931506849315065,8.081294902661215
310009,7.756164383561644,8.081294902661215
310010,7.986301369863014,8.081294902661215
310011,7.931506849315069,8.081294902661215
310012,6.2076502732240435,6.512841221824458
310013,6.846575342465753,6.512841221824458
310014,7.483606557377049,7.207066573316953
310017,7.9150684931506845,8.081294902661215
310019,6.96986301369863,7.207066573316953
310022,6.756830601092896,6.512841221824458
313003,7.2923497267759565,7.207066573316953
314007,8.153005464480874,8.081294902661215
314008,7.450819672131147,7.207066573316953
314010,8.344262295081966,8.081294902661215
314012,7.775956284153006,8.081294902661215
314014,8.087431693989071,8.081294902661215
315001,7.2103825136612025,7.207066573316953
315002,7.398907103825136,7.207066573316953
315003,6.2896174863387975,6.512841221824458
315004,7.928767123287671,8.081294902661215
315005,6.483606557377049,6.512841221824458
315006,5.674863387978142,5.691408979574784
315008,7.8,8.081294902661215
315009,6.368852459016393,6.512841221824458
315010,5.813698630136987,5.691408979574784
315011,7.426229508196721,7.207066573316953
315012,5.46448087431694,5.691408979574784
315013,7.756164383561644,8.081294902661215
315014,6.758904109589041,6.512841221824458
315015,7.824657534246575,8.081294902661215
315016,6.109289617486339,5.691408979574784
315017,5.863013698630137,5.691408979574784
315018,8.21311475409836,8.081294902661215
315019,6.439890710382514,6.512841221824458
315020,6.743169398907104,6.512841221824458
316003,7.975342465753425,8.081294902661215
316004,5.483606557377049,5.691408979574784
317005,7.857534246575343,8.081294902661215
317008,5.956164383561644,5.691408979574784
317011,6.956164383561644,7.207066573316953
317016,7.603825136612022,7.207066573316953
318006,6.802739726027397,6.512841221824458
318015,6.73224043715847,6.512841221824458
318018,7.459016393442623,7.207066573316953
318019,6.6530054644808745,6.512841221824458
318021,5.906849315068493,5.691408979574784
318022,7.612021857923497,7.207066573316953
318023,5.797814207650273,5.691408979574784
318024,8.363387978142077,8.081294902661215
318025,6.502732240437158,6.512841221824458
318026,8.243169398907105,8.081294902661215
318027,5.8224043715847,5.691408979574784
319001,8.256830601092895,8.081294902661215
321012,7.508196721311475,7.207066573316953
323003,5.51912568306011,5.691408979574784
323010,6.7076502732240435,6.512841221824458
325008,5.898907103825136,5.691408979574784
326006,6.278688524590164,6.512841221824458
326023,5.51912568306011,5.691408979574784
326025,5.693989071038251,5.691408979574784
326026,6.806010928961749,6.512841221824458
326027,6.912568306010929,7.207066573316953
327004,6.038251366120218,5.691408979574784
327007,7.136612021857924,7.207066573316953
327013,6.213114754098361,6.512841221824458
327024,6.538251366120218,6.512841221824458
327025,5.7923497267759565,5.691408979574784
327033,6.136612021857924,6.512841221824458
327038,8.467213114754099,8.081294902661215
327041,6.983561643835617,7.207066573316953
328001,7.800546448087432,8.081294902661215
328003,7.945355191256831,8.081294902661215
328004,8.363387978142077,8.081294902661215
328005,6.948087431693989,7.207066573316953
328006,8.30327868852459,8.081294902661215
328007,7.530054644808743,7.207066573316953
328008,8.426229508196721,8.081294902661215
328009,7.355191256830601,7.207066573316953
331001,5.811475409836065,5.691408979574784
333011,5.942465753424657,5.691408979574784
333013,6.442622950819672,6.512841221824458
336006,6.620218579234972,6.512841221824458
336014,5.573770491803279,5.691408979574784
338003,5.494535519125683,5.691408979574784
338005,5.683060109289618,5.691408979574784
338007,5.743169398907104,5.691408979574784
348002,7.2164383561643834,7.207066573316953
348003,6.8712328767123285,7.207066573316953
348004,7.024657534246575,7.207066573316953
348005,7.326027397260274,7.207066573316953
348006,7.304109589041096,7.207066573316953
364003,5.890410958904109,5.691408979574784
364004,6.945205479452055,7.207066573316953
364005,6.912328767123288,7.207066573316953
364006,7.358904109589041,7.207066573316953
364007,8.158904109589042,8.081294902661215
364008,8.024657534246575,8.081294902661215
364009,8.515068493150684,8.081294902661215
365005,8.621917808219179,8.081294902661215
365006,5.9150684931506845,5.691408979574784
365008,7.909589041095891,8.081294902661215
365011,6.758904109589041,6.512841221824458
365012,8.92876712328767,8.081294902661215
365016,7.63013698630137,8.081294902661215
365017,8.632876712328766,8.081294902661215
365018,7.72054794520548,8.081294902661215
365019,7.30958904109589,7.207066573316953
365020,7.980821917808219,8.081294902661215
365021,7.813698630136987,8.081294902661215
365022,7.8712328767123285,8.081294902661215
365023,7.986301369863014,8.081294902661215
