ID,group,raw
201001,2,17
201008,4,26
201010,6,20
203001,2,23
203002,4,12
203003,6,29
203004,6,28
204001,6,29
204006,6,25
205001,6,24
205004,2,18
205008,6,24
205009,4,19
205013,2,28
205014,4,10
205028,4,29
205029,2,20
205036,5,20
206001,2,24
206002,6,27
206005,3,27
206011,6,30
207001,2,12
207002,2,9
207004,4,18
207006,4,26
207007,4,25
207022,1,17
207023,1,16
207024,1,12
207025,1,14
207026,3,24
207027,1,13
207028,3,11
207029,1,13
207030,1,1
207031,3,22
207032,3,18
208001,2,7
208011,4,6
209019,1,4
210001,4,29
210016,2,19
210018,4,23
210039,1,3
210044,1,6
211008,2,26
211043,3,28
211056,3,29
211057,5,26
211072,3,21
211073,3,30
212001,4,14
213003,1,7
213009,1,7
213010,3,26
213013,5,28
213016,3,15
213019,3,23
214001,6,25
214002,4,27
214003,4,22
214004,6,21
214005,6,15
214006,6,28
214016,4,22
214025,2,24
214027,6,29
214033,2,22
214039,6,22
214046,6,27
214054,3,21
214055,3,15
214057,1,6
214059,3,27
214062,1,18
214064,1,24
214065,3,16
214066,1,7
214071,1,17
214073,3,6
215002,2,14
217001,2,5
217003,4,16
217005,4,5
217006,4,22
217007,4,23
217008,6,25
217011,6,26
217012,6,19
217013,6,20
218001,2,17
220003,2,5
220004,2,17
220007,4,19
220008,4,7
220010,4,18
220011,6,18
220015,6,28
222029,6,30
223003,6,23
225001,2,3
225002,2,5
225003,2,4
225004,2,8
225008,4,16
226001,2,4
226002,2,2
226003,2,5
226004,2,2
226005,2,26
226006,2,15
226007,2,10
226008,4,13
226010,2,16
226011,2,14
226053,1,6
226054,1,21
226055,5,19
226056,3,24
226057,1,19
226058,1,10
226059,5,23
226060,1,25
231014,4,18
232003,2,6
232004,6,26
232005,2,3
232006,2,6
232025,2,8
232026,4,24
232030,4,24
232054,3,18
232055,1,14
232056,3,9
232065,5,19
234001,6,17
234004,6,26
234007,6,26
234010,6,24
234011,6,26
234012,6,19
234023,4,22
234024,4,24
234025,4,23
234026,4,17
234028,4,8
234029,4,20
234030,4,22
234031,4,13
234032,2,15
234033,2,19
234034,2,21
234035,2,4
234045,6,22
234046,6,19
235003,2,21
235004,2,15
235005,6,26
238002,4,30
240002,2,29
240003,2,24
240020,1,3
240021,1,18
240022,1,2
240023,1,18
240036,1,2
240037,3,21
240038,1,4
240039,4,24
240040,4,9
241007,2,18
241018,2,4
241019,4,16
241021,2,15
241023,2,30
241025,2,21
241027,2,4
241029,2,24
243022,3,16
243026,3,17
243034,6,30
248038,3,20
257001,3,24
257002,3,5
257003,3,15
257004,3,19
257005,3,27
257012,5,27
257016,5,11
257017,5,5
262027,3,22
262043,3,16
262047,1,3
262049,3,7
262051,3,26
262053,3,21
262054,1,4
262055,1,22
262056,3,21
262057,1,10
262061,1,2
262063,1,4
262071,3,24
269001,5,19
269011,5,28
269012,3,23
269013,5,27
302001,3,21
302002,3,7
302005,5,23
302006,5,22
302007,5,20
305005,3,23
305011,1,16
305014,3,24
305019,5,24
305020,3,3
305026,3,26
309014,3,18
309015,5,30
309021,5,27
309026,3,23
309033,1,17
309035,1,1
309036,1,1
309043,3,9
310005,5,9
310007,5,6
310008,5,18
310009,5,30
310010,5,13
310011,5,27
310012,3,12
310013,3,8
310014,5,23
310017,5,24
310019,3,26
310022,3,19
313003,5,23
314007,5,29
314008,5,11
314010,5,23
314012,4,13
314014,6,27
315001,5,27
315002,5,7
315003,3,20
315004,5,24
315005,3,9
315006,1,1
315008,5,12
315009,3,20
315010,1,1
315011,5,24
315012,1,3
315013,5,15
315014,5,16
315015,5,20
315016,1,3
315017,1,3
315018,5,20
315019,3,11
315020,3,18
316003,5,30
316004,1,1
317005,5,6
317008,1,22
317011,3,22
317016,6,12
318015,4,27
318018,4,25
318019,4,18
318021,2,2
318022,4,27
318023,2,16
318024,6,7
318025,4,23
318026,6,30
318027,2,18
319001,5,23
321012,5,25
323003,2,1
323010,4,23
325008,2,8
326006,2,6
326013,2,1
326023,2,1
326025,2,1
326026,2,1
326027,2,2
327004,1,1
327007,4,5
327013,2,1
327024,2,4
327025,2,10
327033,2,21
327038,6,25
327041,4,22
328001,6,26
328003,6,26
328004,6,26
328005,4,26
328006,6,28
328007,4,25
328008,6,25
328009,4,20
331001,2,19
333011,2,5
333013,2,18
336006,4,16
336014,2,3
338003,2,2
338005,2,2
338007,2,15
348002,4,28
348003,4,30
348004,4,30
348005,4,22
348006,4,30
364003,2,1
364004,4,19
364005,4,23
364006,4,23
364007,6,27
364008,6,26
364009,6,29
365001,2,6
365005,6,21
365006,2,6
365008,6,24
365010,4,7
365011,4,16
365012,6,11
365016,6,21
365017,6,22
365018,6,23
365019,6,20
365020,6,22
365021,6,25
365022,6,30
365023,6,27
