ID,group,raw
201001,34,-4
201008,86,31
201010,138,71
203001,34,64
203002,86,29
203003,138,136
203004,138,133
204001,138,88
204006,138,88
205001,138,60
205004,34,13
205008,138,37
205009,86,60
205013,34,25
205014,86,0
205028,86,108
205029,34,94
205036,112,40
206001,34,23
206002,138,127
206005,60,112
206011,138,143
207001,34,38
207002,34,41
207004,86,13
207006,86,49
207007,86,44
207022,8,45
207023,8,14
207024,8,24
207025,8,44
207026,60,59
207027,8,23
207028,60,17
207029,8,48
207030,8,1
207031,60,52
207032,60,67
208001,34,63
208011,86,65
209019,8,0
210001,86,112
210016,34,87
210018,86,97
210044,8,3
211008,34,38
211043,60,-1
211056,60,75
211057,112,127
211073,60,47
212001,86,17
213003,8,-1
213009,8,-3
213010,60,13
213013,112,30
213016,60,11
213019,60,36
214001,138,140
214002,86,112
214003,86,47
214004,138,62
214005,138,82
214006,138,140
214016,86,112
214025,34,85
214027,138,100
214033,34,8
214039,138,68
214046,138,115
214054,60,14
214055,60,18
214057,8,-7
214059,60,98
214062,8,7
214064,8,4
214065,60,8
214066,8,-7
214071,8,2
214073,60,3
215002,34,32
217001,34,5
217003,86,-8
217005,86,30
217006,86,61
217007,86,56
217008,138,83
217011,138,78
217012,138,33
217013,138,59
218001,34,-16
220003,34,7
220004,34,13
220007,86,13
220008,86,12
220010,86,2
220011,138,72
220015,138,116
222029,138,124
223003,138,124
225001,34,21
225002,34,16
225003,34,22
225004,34,7
225008,86,48
226001,34,8
226002,34,1
226003,34,1
226004,34,-2
226005,34,-3
226006,34,6
226007,34,14
226008,86,13
226010,34,18
226011,34,0
226053,8,0
226054,8,0
226055,112,18
226056,60,112
226057,8,24
226058,8,0
226059,112,84
226060,8,0
232003,34,3
232004,138,107
232005,34,-1
232006,34,-4
232025,34,2
232026,86,54
232030,86,107
232054,60,-5
232055,8,-6
232056,60,-7
232065,112,88
234001,138,34
234004,138,94
234007,138,107
234010,138,84
234011,138,159
234012,138,68
234023,86,75
234024,86,3
234025,86,85
234026,86,80
234028,86,24
234029,86,48
234030,86,26
234031,86,-4
234032,34,-4
234033,34,-6
234034,34,-3
234035,34,-2
234045,138,109
234046,138,110
235003,34,63
235004,34,23
235005,138,100
238002,86,110
240002,34,57
240003,34,53
240020,8,-9
240021,8,9
240022,8,-3
240023,8,-5
240036,8,-4
240037,60,42
240038,8,-1
240039,86,7
240040,86,102
241007,34,-10
241018,34,-10
241019,86,27
241021,34,10
241023,34,94
241025,34,46
241027,34,54
241029,34,-2
243022,60,36
243026,60,70
243034,138,96
248038,60,4
257001,60,96
257002,60,62
257003,60,71
257004,60,-6
257005,60,70
257012,112,89
257016,112,11
257017,112,50
262027,60,-2
262043,60,28
262047,8,5
262049,60,9
262051,60,106
262053,60,18
262054,8,-4
262055,8,-3
262056,60,35
262057,8,14
262061,8,0
262063,8,-12
262071,60,70
269001,112,12
269011,112,151
269012,60,1
269013,112,64
302001,60,1
302002,60,-10
302005,112,18
302006,112,37
302007,112,14
305005,60,74
305011,8,5
305014,60,36
305019,112,97
305020,60,-8
305026,60,116
309014,60,-6
309015,112,86
309021,112,29
309026,60,-1
309033,8,2
309043,60,119
310005,112,-5
310007,112,19
310008,112,71
310009,112,133
310010,112,57
310011,112,87
310012,60,-17
310013,60,-1
310014,112,83
310017,112,76
310019,60,10
310022,60,-6
313003,112,62
314007,112,47
314008,112,51
314010,112,18
314012,86,-4
314014,138,117
315001,112,120
315002,112,-5
315003,60,5
315004,112,63
315005,60,-8
315006,8,-15
315008,112,26
315009,60,-13
315010,8,-10
315011,112,66
315012,8,-13
315013,112,18
315014,112,72
315015,112,52
315016,8,-3
315017,8,-2
315018,112,32
315019,60,17
315020,60,7
316003,112,109
316004,8,-5
317005,112,13
317008,8,-6
317011,60,3
317016,138,22
318015,86,60
318018,86,93
318019,86,43
318021,34,-4
318022,86,80
318023,34,12
318024,138,-2
318025,86,-12
318026,138,91
318027,34,6
319001,112,16
321012,112,103
323003,34,-7
323010,86,63
325008,34,4
326006,34,-6
326013,34,-7
326023,34,-10
326025,34,-7
326026,34,-13
326027,34,-7
327004,8,-4
327007,86,-8
327013,34,-12
327024,34,4
327025,34,-6
327033,34,7
327038,138,56
327041,86,37
328001,138,82
328003,138,44
328004,138,14
328005,86,24
328006,138,88
328007,86,22
328008,138,81
328009,86,0
331001,34,5
333011,34,30
333013,34,17
336006,86,26
336014,34,10
338003,34,-6
338005,34,-8
338007,34,8
348002,86,100
348003,86,73
348004,86,65
348005,86,40
348006,86,60
364003,34,-9
364004,86,3
364005,86,36
364006,86,36
364007,138,93
364008,138,74
364009,138,90
365001,34,0
365005,138,20
365006,34,-11
365008,138,50
365010,86,10
365011,86,0
365012,138,50
365016,138,57
365017,138,84
365018,138,3
365019,138,61
365020,138,104
365021,138,121
365022,138,56
365023,138,104
