ID,demo_wt,age,group,raw
201001,1.2800177008642613,5.597260273972603,5.691408979574784,24
201008,1.3676645601445174,7.287671232876712,7.207066573316953,28
201010,1.1262739550534937,8.632876712328766,8.081294902661215,27
203001,0.9804988569883356,7.008196721311475,7.207066573316953,20
203002,0.9804988569883356,7.353424657534246,7.207066573316953,16
203003,0.9176635332933007,8.05464480874317,8.081294902661215,22
203004,0.7782540386225849,7.991780821917808,8.081294902661215,19
204001,1.0540966261043834,8.293150684931508,8.081294902661215,25
204006,1.0540966261043834,8.191256830601093,8.081294902661215,25
205001,1.0540966261043834,8.465753424657533,8.081294902661215,25
205004,1.0540966261043834,5.772602739726027,5.691408979574784,19
205008,1.1262739550534937,8.243835616438357,8.081294902661215,22
205009,1.1262739550534937,7.641095890410959,8.081294902661215,25
205013,1.1262739550534937,6.736986301369863,6.512841221824458,21
205014,0.9929471410719494,7.7835616438356166,8.081294902661215,14
205028,0.9551728082406652,6.76986301369863,6.512841221824458,24
205029,1.0540966261043834,5.794520547945205,5.691408979574784,25
205036,1.1262739550534937,7.109289617486339,7.207066573316953,25
206001,1.0540966261043834,6.164383561643835,6.512841221824458,19
206002,1.0540966261043834,7.572602739726028,7.207066573316953,25
206005,1.1262739550534937,7.380821917808219,7.207066573316953,26
206011,1.0540966261043834,7.994520547945205,8.081294902661215,25
207001,0.7118584229220695,6.367123287671233,6.512841221824458,9
207002,1.1143433504707432,5.778082191780822,5.691408979574784,14
207004,1.0097655575913482,6.835616438356165,6.512841221824458,10
207006,0.8644287053806907,7.282191780821917,7.207066573316953,17
207007,0.8644287053806907,6.676712328767123,6.512841221824458,16
207008,1.0097655575913482,8.43013698630137,8.081294902661215,12
207022,0.8090317437965512,6.389041095890411,6.512841221824458,15
207023,0.7118584229220695,5.090163934426229,5.691408979574784,8
207024,0.8090317437965512,5.2076502732240435,5.691408979574784,13
207025,0.7118584229220695,5.363387978142076,5.691408979574784,12
207026,0.9450546757630534,6.475409836065574,6.512841221824458,17
207027,0.6662389363611814,5.333333333333333,5.691408979574784,8
207028,0.7118584229220695,6.605479452054794,6.512841221824458,8
207029,0.8090317437965512,5.1502732240437155,5.691408979574784,13
207030,0.8644287053806907,5.027322404371585,5.691408979574784,3
207031,0.7118584229220695,6.308743169398907,6.512841221824458,12
207032,0.8090317437965512,6.50958904109589,6.512841221824458,14
208001,0.9929471410719494,6.736986301369863,6.512841221824458,13
208011,0.9929471410719494,5.879452054794521,5.691408979574784,13
209019,0.9176635332933007,6.112021857923497,6.512841221824458,17
210001,0.9551728082406652,7.245901639344262,7.207066573316953,23
210016,0.9551728082406652,6.8,6.512841221824458,22
210018,0.9551728082406652,6.8273972602739725,6.512841221824458,23
210039,1.1598918653698476,5.084699453551913,5.691408979574784,6
210044,0.8939605057859238,5.728767123287671,5.691408979574784,18
211008,0.9804988569883356,6.64931506849315,6.512841221824458,22
211043,0.9176635332933007,5.947945205479452,5.691408979574784,14
211056,1.1906459631320008,7,7.207066573316953,26
211057,0.9804988569883356,7.515068493150685,7.207066573316953,23
211072,0.9804988569883356,6.816438356164383,6.512841221824458,10
211073,0.8315435534170977,6.791780821917808,6.512841221824458,19
212001,0.8090317437965512,7.284153005464481,7.207066573316953,14
213003,0.9176635332933007,6.229508196721311,6.512841221824458,13
213009,0.8315435534170977,5.311475409836065,5.691408979574784,13
213010,0.9176635332933007,6.262295081967213,6.512841221824458,19
213013,1.0540966261043834,7.389041095890411,7.207066573316953,25
213016,0.6662389363611814,6.926027397260274,7.207066573316953,10
213019,0.9804988569883356,6.079234972677596,5.691408979574784,16
214001,0.8939605057859238,8.301369863013699,8.081294902661215,22
214002,0.8939605057859238,6.802739726027397,6.512841221824458,22
214003,1.1262739550534937,7.167123287671233,7.207066573316953,24
214004,1.0540966261043834,8.172602739726027,8.081294902661215,22
214005,1.0540966261043834,8.03551912568306,8.081294902661215,25
214006,1.1262739550534937,8.01639344262295,8.081294902661215,24
214016,1.1262739550534937,7.380821917808219,7.207066573316953,26
214025,1.0540966261043834,6.668493150684932,6.512841221824458,22
214027,1.0540966261043834,8.33972602739726,8.081294902661215,24
214033,1.0540966261043834,6.86027397260274,7.207066573316953,20
214039,1.0540966261043834,8.605479452054794,8.081294902661215,24
214046,0.9551728082406652,8.613698630136986,8.081294902661215,23
214054,1.1262739550534937,6.19672131147541,6.512841221824458,23
214055,1.1262739550534937,6.19672131147541,6.512841221824458,23
214057,1.0540966261043834,6.051912568306011,5.691408979574784,7
214059,1.1262739550534937,6.945205479452055,7.207066573316953,27
214062,1.0540966261043834,6.065573770491803,5.691408979574784,22
214064,0.8939605057859238,5.286885245901639,5.691408979574784,17
214065,1.1262739550534937,6.39344262295082,6.512841221824458,21
214066,1.0540966261043834,5.76986301369863,5.691408979574784,10
214071,1.1262739550534937,6.262295081967213,6.512841221824458,19
214073,1.1262739550534937,6.786301369863014,6.512841221824458,16
215002,1.0540966261043834,5.791780821917808,5.691408979574784,19
217001,0.9929471410719494,6.265753424657534,6.512841221824458,10
217003,0.8176935604853233,7.178082191780822,7.207066573316953,13
217005,0.9929471410719494,6.6657534246575345,6.512841221824458,9
217006,0.9929471410719494,8.008196721311476,8.081294902661215,15
217007,1.3676645601445174,7.372602739726028,7.207066573316953,27
217008,1.3676645601445174,7.608219178082192,7.207066573316953,33
