ID,group,raw
201001,34,26
201008,86,28
201010,138,33
203001,34,28
203002,86,22
203003,138,33
203004,138,33
204001,138,33
204006,138,32
205001,138,32
205004,34,25
205008,138,30
205009,86,30
205013,34,26
205014,86,19
205028,86,33
205029,34,33
205036,112,30
206001,34,25
206002,138,33
206005,60,32
206011,138,33
207001,34,18
207002,34,17
207004,86,13
207006,86,27
207007,86,25
207022,8,26
207023,8,16
207024,8,18
207025,8,23
207026,60,24
207027,8,17
207028,60,15
207029,8,22
207030,8,5
207031,60,23
207032,60,23
208001,34,18
208011,86,18
209019,8,23
210001,86,33
210016,34,32
210018,86,33
210039,8,7
210044,8,28
211008,34,31
211043,60,21
211056,60,30
211057,112,32
211072,60,14
211073,60,32
212001,86,24
213003,8,19
213009,8,22
213010,60,28
213013,112,32
213016,60,20
213019,60,22
214001,138,33
214002,86,33
214003,86,29
214004,138,29
214005,138,33
214006,138,33
214016,86,31
214025,34,29
214027,138,33
214033,34,26
214039,138,33
214046,138,33
214054,60,28
214055,60,28
214057,8,9
214059,60,33
214062,8,28
214064,8,26
214065,60,26
214066,8,13
214071,8,23
214073,60,22
215002,34,25
217001,34,14
217003,86,21
217005,86,12
217006,86,21
217007,86,27
217008,138,33
217011,138,29
217012,138,20
217013,138,22
218001,34,29
220003,34,11
220004,34,24
220007,86,20
220008,86,17
220010,86,31
220011,138,32
220015,138,30
222029,138,33
223003,138,33
225001,34,21
225002,34,24
225003,34,22
225004,34,23
225008,86,28
226001,34,20
226002,34,19
226003,34,22
226004,34,26
226005,34,22
226006,34,29
226007,34,28
226008,86,31
226010,34,31
226011,34,10
226053,8,8
226054,8,19
226055,112,26
226056,60,32
226057,8,25
226058,8,15
226059,112,33
226060,8,16
232003,34,20
232004,138,33
232005,34,8
232006,34,19
232025,34,20
232026,86,29
232030,86,32
232054,60,23
232055,8,18
232056,60,13
232065,112,30
234001,138,31
234004,138,32
234007,138,32
234010,138,33
234011,138,32
234012,138,30
234023,86,31
234024,86,29
234025,86,32
234026,86,30
234028,86,30
234029,86,29
234030,86,30
234031,86,30
234032,34,25
234033,34,5
234034,34,25
234035,34,13
234045,138,32
234046,138,33
235003,34,28
235004,34,28
235005,138,32
238002,86,32
240002,34,30
240003,34,29
240020,8,18
240021,8,15
240022,8,11
240023,8,21
240036,8,11
240037,60,26
240038,8,9
240039,86,30
240040,86,31
241007,34,17
241018,34,4
241019,86,30
241021,34,26
241023,34,33
241025,34,29
241027,34,25
241029,34,26
243022,60,21
243026,60,26
243034,138,33
248038,60,27
257001,60,32
257002,60,33
257003,60,33
257004,60,26
257005,60,32
257012,112,32
257016,112,30
257017,112,31
262027,60,28
262043,60,30
262047,8,28
262049,60,23
262051,60,24
262053,60,30
262054,8,14
262055,8,23
262056,60,30
262057,8,28
262061,8,14
262063,8,10
262071,60,29
269001,112,23
269011,112,33
269012,60,29
269013,112,32
302001,60,28
302002,60,19
302005,112,30
302006,112,29
302007,112,22
305005,60,30
305011,8,12
305014,60,31
305019,112,32
305020,60,20
305026,60,33
309014,60,18
309015,112,33
309021,112,30
309026,60,33
309033,8,25
309035,8,14
309036,8,9
309043,60,15
310005,112,21
310007,112,30
310008,112,30
310009,112,32
310010,112,32
310011,112,33
310012,60,17
310013,60,29
310014,112,33
310017,112,33
310019,60,30
310022,60,29
313003,112,24
314007,112,32
314008,112,31
314010,112,26
314012,86,21
314014,138,33
315001,112,33
315002,112,22
315003,60,16
315004,112,33
315005,60,28
315006,8,10
315008,112,29
315009,60,15
315010,8,15
315011,112,32
315012,8,12
315013,112,30
315014,112,32
315015,112,23
315016,8,13
315017,8,15
315018,112,26
315019,60,22
315020,60,18
316003,112,32
316004,8,6
317005,112,25
317008,8,9
317011,60,27
317016,138,25
318015,86,32
318018,86,31
318019,86,30
318021,34,14
318022,86,33
318023,34,25
318024,138,22
318025,86,19
318026,138,33
318027,34,28
319001,112,32
321012,112,33
323003,34,6
323010,86,31
325008,34,18
326006,34,5
326013,34,6
326023,34,1
326025,34,7
326026,34,4
326027,34,3
327004,8,15
327007,86,18
327013,34,14
327024,34,24
327025,34,19
327033,34,21
327038,138,32
327041,86,23
328001,138,33
328003,138,33
328004,138,28
328005,86,32
328006,138,32
328007,86,31
328008,138,32
328009,86,28
331001,34,23
333011,34,28
333013,34,23
336006,86,29
336014,34,19
338003,34,7
338005,34,2
338007,34,12
348002,86,29
348003,86,32
348004,86,31
348005,86,29
348006,86,32
364003,34,9
364004,86,26
364005,86,18
364006,86,22
364007,138,29
364008,138,33
364009,138,32
365001,34,21
365005,138,31
365006,34,8
365008,138,29
365010,86,13
365011,86,5
365012,138,31
365016,138,32
365017,138,33
365018,138,23
365019,138,32
365020,138,33
365021,138,33
365022,138,33
365023,138,33
