ID,age
201001,5.597260273972603
201008,7.287671232876712
201010,8.632876712328766
203001,7.008196721311475
203002,7.353424657534246
203003,8.05464480874317
203004,7.991780821917808
204001,8.293150684931508
204006,8.191256830601093
205001,8.465753424657533
205004,5.772602739726027
205008,8.243835616438357
205009,7.641095890410959
205013,6.736986301369863
205014,7.7835616438356166
205028,6.76986301369863
205029,5.794520547945205
205036,7.109289617486339
206001,6.164383561643835
206002,7.572602739726028
206005,7.380821917808219
206011,7.994520547945205
207001,6.367123287671233
207002,5.778082191780822
207004,6.835616438356165
207006,7.282191780821917
207007,6.676712328767123
207008,8.43013698630137
207022,6.389041095890411
207023,5.090163934426229
207024,5.2076502732240435
207025,5.363387978142076
207026,6.475409836065574
207027,5.333333333333333
207028,6.605479452054794
207029,5.1502732240437155
207030,5.027322404371585
207031,6.308743169398907
207032,6.50958904109589
208001,6.736986301369863
208011,5.879452054794521
209019,6.112021857923497
210001,7.245901639344262
210016,6.8
210018,6.8273972602739725
210044,5.728767123287671
211008,6.64931506849315
211043,5.947945205479452
211056,7
211057,7.515068493150685
211072,6.816438356164383
211073,6.791780821917808
212001,7.284153005464481
213003,6.229508196721311
213009,5.311475409836065
213010,6.262295081967213
213013,7.389041095890411
213016,6.926027397260274
213019,6.079234972677596
214001,8.301369863013699
214002,6.802739726027397
214003,7.167123287671233
214004,8.172602739726027
214005,8.03551912568306
214006,8.01639344262295
214016,7.380821917808219
214025,6.668493150684932
214027,8.33972602739726
214033,6.86027397260274
214039,8.605479452054794
214046,8.613698630136986
214054,6.19672131147541
214055,6.19672131147541
214057,6.051912568306011
214059,6.945205479452055
214062,6.065573770491803
214064,5.286885245901639
214065,6.39344262295082
214066,5.76986301369863
214071,6.262295081967213
214073,6.786301369863014
215002,5.791780821917808
217001,6.265753424657534
217003,7.178082191780822
217005,6.6657534246575345
217006,8.008196721311476
217007,7.372602739726028
217008,7.608219178082192
217011,8.265753424657534
217012,8.364383561643836
217013,8.087431693989071
218001,5.816438356164383
220003,5.756164383561644
220004,6.372602739726028
220007,6.580821917808219
220008,7.383561643835616
220010,6.493150684931507
220011,7.764383561643836
220015,7.717808219178083
222029,8.367123287671232
223003,8.210958904109589
225001,5.5479452054794525
225002,5.6438356164383565
225003,5.7835616438356166
225004,5.961643835616439
225008,7.172131147540983
226001,5.750684931506849
226002,5.698630136986301
226003,6.627397260273972
226004,5.676712328767123
226005,6.084699453551913
226006,5.715068493150685
226007,6.0849315068493155
226008,7.526027397260274
226010,5.72054794520548
226011,6.227397260273973
226053,5.002732240437158
226054,5.482191780821918
226055,8.114754098360656
226056,6.065573770491803
226057,5.169398907103825
226058,5.352459016393443
226059,7.745205479452055
226060,5.789041095890411
231001,6.263013698630137
231007,6.6
231014,6.904109589041096
231015,6.958904109589041
232003,6.646575342465754
232004,8.389041095890411
232005,5.931506849315069
232006,6.295081967213115
232025,5.86027397260274
232026,7.405479452054794
232030,7.778082191780822
232054,6.426229508196721
232055,5.3196721311475414
232056,6.420765027322404
232065,7.668493150684932
234001,7.884931506849315
234004,7.646575342465754
234007,7.36986301369863
234010,8.002732240437158
234011,7.898630136986301
234012,8.103825136612022
234023,6.904109589041096
234024,7.027322404371585
234025,7.016393442622951
234026,7.189041095890411
234028,6.868493150684931
234029,6.449315068493151
234030,6.791780821917808
234031,7.03551912568306
234032,6.235616438356164
234033,6.279452054794521
234034,5.457534246575342
234035,6.046448087431694
234045,7.931506849315069
234046,7.704109589041096
235003,6.706849315068493
235004,6.706849315068493
235005,8.323287671232876
235029,5.7972602739726025
238002,7.079234972677596
240002,6.0710382513661205
240003,6.114754098360656
240020,6.098360655737705
240021,5.729508196721311
240022,6.901369863013699
240023,5.456284153005464
240036,5.756830601092896
240037,7.688524590163935
240038,6.286885245901639
240039,7.098360655737705
240040,6.956164383561644
241007,5.865753424657534
241018,5.8273972602739725
241019,7.616438356164384
241021,6.287671232876712
241023,6.945205479452055
241025,6.336986301369863
241027,6.49041095890411
241029,6.8273972602739725
243022,7.314207650273224
243026,6.270491803278689
243034,7.876712328767123
248038,6.698630136986301
248052,7.549180327868853
257001,7.750684931506849
257002,7.8191780821917805
257003,6.895890410958904
257004,7.471232876712329
257005,7.270491803278689
257012,8.10655737704918
257016,8.742465753424657
257017,8.323287671232876
262026,8.956164383561644
262027,6.865753424657534
262043,7.10655737704918
262047,6.193989071038251
262049,6.240437158469946
262051,6.712328767123288
262053,6.978082191780822
262054,5.377049180327869
262055,6.0136612021857925
262056,7.1775956284153
262057,5.994520547945205
262061,5.581967213114754
262063,5.747945205479452
262071,6.7315068493150685
269001,7.994520547945205
269011,7.316939890710382
269012,6.188524590163935
269013,7.64931506849315
302001,6.465753424657534
302002,6.109289617486339
302005,7.495890410958904
302006,7.120218579234972
302007,7.333333333333333
305005,6.876712328767123
305011,5.166666666666667
305014,6.668493150684932
305019,7.076502732240437
305020,6.794520547945205
305022,6.2103825136612025
305026,6.646575342465754
309014,6.931506849315069
309015,7.379781420765028
309021,7.363387978142076
309026,6.306010928961749
309033,5.098360655737705
309035,5.7972602739726025
309036,5.531506849315068
309043,6.67945205479452
310005,7.3469945355191255
310007,7.991780821917808
310008,7.8931506849315065
310009,7.756164383561644
310010,7.986301369863014
310011,7.931506849315069
310012,6.2076502732240435
310013,6.846575342465753
310014,7.483606557377049
310017,7.9150684931506845
310019,6.96986301369863
310022,6.756830601092896
313003,7.2923497267759565
314007,8.153005464480874
314008,7.450819672131147
314010,8.344262295081966
314012,7.775956284153006
314014,8.087431693989071
315001,7.2103825136612025
315002,7.398907103825136
315003,6.2896174863387975
315004,7.928767123287671
315005,6.483606557377049
315006,5.674863387978142
315008,7.8
315009,6.368852459016393
315010,5.813698630136987
315011,7.426229508196721
315012,5.46448087431694
315013,7.756164383561644
315014,6.758904109589041
315015,7.824657534246575
315016,6.109289617486339
315017,5.863013698630137
315018,8.21311475409836
315019,6.439890710382514
315020,6.743169398907104
316003,7.975342465753425
316004,5.483606557377049
317005,7.857534246575343
317008,5.956164383561644
317011,6.956164383561644
317016,7.603825136612022
318006,6.802739726027397
318015,6.73224043715847
318018,7.459016393442623
318019,6.6530054644808745
318021,5.906849315068493
318022,7.612021857923497
318023,5.797814207650273
318024,8.363387978142077
318025,6.502732240437158
318026,8.243169398907105
318027,5.8224043715847
319001,8.256830601092895
321012,7.508196721311475
323003,5.51912568306011
323010,6.7076502732240435
325008,5.898907103825136
326006,6.278688524590164
326013,6.434426229508197
326018,5.713114754098361
326023,5.51912568306011
326025,5.693989071038251
326026,6.806010928961749
326027,6.912568306010929
327004,6.038251366120218
327007,7.136612021857924
327013,6.213114754098361
327024,6.538251366120218
327025,5.7923497267759565
327033,6.136612021857924
327038,8.467213114754099
327041,6.983561643835617
328001,7.800546448087432
328003,7.945355191256831
328004,8.363387978142077
328005,6.948087431693989
328006,8.30327868852459
328007,7.530054644808743
328008,8.426229508196721
328009,7.355191256830601
331001,5.811475409836065
333011,5.942465753424657
333013,6.442622950819672
336006,6.620218579234972
336014,5.573770491803279
338003,5.494535519125683
338005,5.683060109289618
338006,6.986301369863014
338007,5.743169398907104
348002,7.2164383561643834
348003,6.8712328767123285
348004,7.024657534246575
348005,7.326027397260274
348006,7.304109589041096
364003,5.890410958904109
364004,6.945205479452055
364005,6.912328767123288
364006,7.358904109589041
364007,8.158904109589042
364008,8.024657534246575
364009,8.515068493150684
365005,8.621917808219179
365006,5.9150684931506845
365008,7.909589041095891
365011,6.758904109589041
365012,8.92876712328767
365016,7.63013698630137
365017,8.632876712328766
365018,7.72054794520548
365019,7.30958904109589
365020,7.980821917808219
365021,7.813698630136987
365022,7.8712328767123285
365023,7.986301369863014
