raw,agestrat
136,7-Spring
137,8-Fall
138,7-Fall
139,6-Spring
139,7-Spring
140,7-Fall
140,8-Fall
141,6-Spring
141,7-Spring
142,6-Spring
142,7-Fall
142,8-Fall
143,7-Fall
143,7-Spring
143,8-Fall
144,6-Spring
144,7-Fall
144,7-Spring
145,6-Fall
145,7-Fall
145,7-Spring
146,6-Fall
146,6-Spring
