ID,group,raw
201010,6,19
201021,8,35
201024,14,46
201027,20,71
202002,26,79
202003,26,47
202004,26,68
203003,6,39
203004,6,39
203006,10,34
203007,10,51
203008,12,32
203009,12,56
203010,13,53
203012,12,49
203013,12,42
203015,15,37
203016,16,72
203017,20,57
203018,24,77
203028,13,37
204001,6,28
204005,14,58
204006,6,28
204013,12,54
204014,14,73
204017,18,53
205001,6,29
205008,6,24
205012,10,45
205016,16,66
205017,8,63
205020,16,44
205023,8,18
205027,13,25
205031,18,59
205032,23,72
205036,5,8
205037,22,56
205038,25,64
206002,6,34
206004,14,83
206007,17,62
206008,14,50
206009,13,54
206010,7,34
206011,6,35
207009,8,23
207010,8,33
207011,10,48
207012,12,49
207013,12,29
207014,16,53
207015,15,55
207016,15,50
207017,15,41
207018,15,59
207019,15,55
207020,15,63
207021,17,62
208013,6,15
208015,20,44
208019,8,59
208023,10,16
208024,12,21
209015,20,41
210009,6,25
210010,18,41
210011,20,64
210012,24,59
210019,11,36
210025,9,49
210030,25,65
210031,21,47
210032,17,46
210034,23,47
210035,15,55
210036,13,50
210037,5,22
210040,17,71
210041,21,78
210042,23,59
210043,5,27
210046,9,29
210047,21,37
210048,23,41
211002,10,51
211006,20,72
211007,8,33
211009,22,47
211010,12,35
211014,12,40
211016,8,43
211017,20,55
211018,22,49
211020,20,59
211021,26,52
211024,16,51
211027,17,41
211028,9,56
211029,19,47
211030,23,68
211032,23,75
211033,11,39
211034,9,32
211035,13,24
211036,17,34
211038,23,52
211039,17,54
211041,19,35
211042,19,64
211044,21,55
211049,23,51
211050,23,47
211051,9,30
211052,17,43
211057,5,17
211062,15,46
211063,17,48
211064,21,60
211065,25,56
211066,21,45
211067,15,34
211068,21,46
211069,21,72
211071,21,43
211074,11,39
211075,13,38
212003,10,38
212004,8,24
212005,12,32
212006,14,51
212007,16,38
212008,18,40
212009,18,36
212010,18,29
212011,20,41
212012,20,38
212013,20,52
212014,20,51
212015,22,64
212016,22,55
212017,23,71
212018,23,43
212019,23,47
212020,24,54
212021,24,40
